residence_id,LOCATION,TYPE,province,city,full_addres
3918,"(34.70899360665919, 50.602709698534184)",SUBURB,Mazandaran,Babol,"(104, 2, 'kqFwNV', 'YRZYhTImCUmnZZ')"
3919,"(28.92813318633528, 5.603335165865442)",SUBURB,Mazandaran,Sarta,"(83, 72, 'hEtSjpwkrjzdQ', 'VhpgEPvKITfNXrS')"
3920,"(92.51395442180299, 92.16456290076113)",SUBURB,Tehran,Eslamshahr,"(28, 12, 'XoFSeNIWMuFznD', 'ACNSnBSJsm')"
3921,"(69.71625417330758, 2.9421352969475345)",CITY,Kordestan,Sanandaj,"(187, 160, 'ITOgeQ', 'HXVE')"
3922,"(30.91972060747348, 78.86724286693637)",CITY,Esfahan,Khomeyni Shahr,"(33, 80, 'bIEsA', 'KOLDyjKkKUW')"
3923,"(51.10688351964888, 6.460981373269337)",CITY,azarbayjan-e Sharqi,Tabriz,"(92, 139, 'iyikBwNjrZCL', 'FfICTgWjkGn')"
3924,"(68.38092232027677, 82.97368774608896)",SUBURB,Ardabil,Ardabil,"(116, 162, 'aIYcNqv', 'aKmzQonlUZtlmB')"
3925,"(91.04904978858488, 32.318167790788685)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(49, 55, 'N', 'lFVNH')"
3926,"(80.78400775174046, 93.91552936130675)",CITY,Esfahan,Najafabad,"(71, 8, 'cHAOZjVAL', 'fzSwwy')"
3927,"(31.13049121835292, 40.94431778529659)",CITY,Esfahan,Khomeyni Shahr,"(120, 91, 'C', 'tSTdbXQc')"
3928,"(87.9145495524757, 87.94594306912886)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(78, 89, 'X', 'HifEDin')"
3929,"(68.3690774591399, 77.50128593558723)",CITY,Gilan,Rasht,"(83, 8, 'zGBkhqTRzbOlmTe', 'SmArCfdv')"
3930,"(68.91159329432377, 63.02908057134814)",SUBURB,Yazd,Yazd,"(68, 46, 'EhnUNv', 'RvoRHknDX')"
3931,"(12.854088475180458, 51.06341440060855)",SUBURB,Tehran,Shahriar,"(106, 9, 'eaFhJJwlJGleTPk', 'c')"
3932,"(0.44806645234569675, 50.06324768839482)",CITY,Kerman,Kerman,"(34, 113, 'Rm', 'youILXVbpQ')"
3933,"(32.02647576700872, 48.67831997927434)",CITY,Tehran,Shahriar,"(158, 106, 'xKjTnwLVCcALu', 'Kj')"
3934,"(82.82071490611604, 87.90553837857375)",SUBURB,Zanjan,Zanjan,"(11, 146, 'NTgfHprf', 'hncTEIK')"
3935,"(77.2554452434295, 18.009885831754058)",CITY,Golestan,Gorgan,"(15, 27, 'erP', 'fzXIXiDgFWuXNSF')"
3936,"(26.429889667952477, 8.653733511183981)",CITY,Khuzestan,Ahvaz,"(156, 174, 'CNCHIQFTQ', 'ic')"
3937,"(0.7886057474946528, 84.88231335072028)",SUBURB,Tehran,Malard,"(130, 38, 'dStieiIVVgaGDrf', 'yg')"
3938,"(99.11135322061816, 9.318731556906412)",SUBURB,Tehran,Shahre Qods,"(43, 160, 'KXBcoTgZWfKBHlt', 'qyWPKNkPuM')"
3939,"(35.23822614954019, 99.24308928775362)",SUBURB,Lorestan,Khoramabad,"(192, 180, 'tzqKz', 'JKhUjNuFQCgOo')"
3940,"(19.90714290621035, 21.595350911881706)",SUBURB,Alborz,Karaj,"(12, 54, 'MUjyNkG', 'h')"
3941,"(86.84228271733102, 8.037460785120487)",CITY,Khuzestan,Ahvaz,"(62, 115, 'lY', 'TOj')"
3942,"(40.28857642331503, 15.252054418002636)",CITY,Kermanshah,Kermanshah,"(128, 128, 'gwyjtI', 'IesX')"
3943,"(18.06320985576403, 31.442875291383043)",SUBURB,Tehran,Eslamshahr,"(71, 170, 'cpiBJXGL', 'pObDYDQIAz')"
3944,"(57.166334635797824, 11.629061079780456)",SUBURB,Hamadan,Bahar,"(14, 133, 'vgFnzCv', 'M')"
3945,"(8.744471452225444, 45.24127817450426)",CITY,Tehran,Tehran,"(19, 180, 'mbuAPCsJSlBh', 'jHgyjUmGmReZT')"
3946,"(60.181606052723815, 94.93160830365181)",CITY,Khorasan-e Razavi,Sabzevar,"(57, 59, 'oxaNTjSTYZ', 'iTANkuJVDDQtAP')"
3947,"(91.53135064540946, 43.747339579517764)",CITY,Esfahan,Kashan,"(66, 123, 'UOTZmsxRRbquqDr', 'hswUAcZHX')"
3948,"(57.1306381532914, 80.7976532778202)",SUBURB,Tehran,Eslamshahr,"(65, 169, 'iqxJ', 'bwQICCzRKKW')"
3949,"(28.488715270657472, 74.38852468652667)",CITY,Mazandaran,Qaem Shahr,"(171, 102, 'aEtOX', 'oYBVHz')"
3950,"(11.958326381947938, 65.29655986700499)",CITY,Khuzestan,Ahvaz,"(150, 36, 'k', 'Dpu')"
3951,"(37.04892541159347, 26.11247702509687)",CITY,Qazvin,Qazvin,"(96, 125, 'F', 'lqeYG')"
3952,"(66.46226953134034, 92.58512255352946)",SUBURB,Qom,Qom,"(103, 118, 'VCCwjbJklVep', 'VNZKPX')"
3953,"(19.345610793818047, 60.999923660438846)",CITY,Kerman,Kerman,"(154, 23, 'dneIiaJGPIZBDDo', 'GaIYUB')"
3954,"(57.128469277016016, 12.18965318174896)",SUBURB,Markazi,Arak,"(106, 143, 'OGZib', 'FwgvEL')"
3955,"(10.632286104800581, 67.71628155864762)",CITY,Tehran,Shahre Qods,"(111, 19, 'hrQ', 'ubr')"
3956,"(71.67999604203995, 54.55408727934886)",CITY,Zanjan,Zanjan,"(41, 23, 'WBeQxNWgx', 'bYcN')"
3957,"(25.986082088355733, 46.11873580665944)",SUBURB,Golestan,Gorgan,"(46, 161, 'Zt', 'CHwhgoUhICYLDP')"
3958,"(78.36614622590788, 12.948566043777475)",CITY,Esfahan,Esfahan,"(57, 22, 'ALpUPzBpunORS', 'pjY')"
3959,"(36.69939299335594, 81.76600510029114)",CITY,Qom,Qom,"(80, 164, 'oEhQdHKhfQ', 'trZITCTPNsMijV')"
3960,"(17.146009606821387, 80.52522155529641)",SUBURB,Tehran,Tehran,"(42, 111, 'FFTyEGVT', 'LLkCjtlnjsL')"
3961,"(21.62871519296482, 90.16407645413405)",CITY,Khorasan-e Razavi,Sabzevar,"(6, 113, 'qhiNRzkh', 'nRl')"
3962,"(29.620914900422356, 23.085799478479395)",SUBURB,Esfahan,Najafabad,"(76, 158, 'NnIvwyml', 'YrcNyvWmjUAbgJk')"
3963,"(75.79736374890354, 79.30634112174431)",SUBURB,Tehran,Shahriar,"(120, 153, 'rcqAxhVV', 'vOAMS')"
3964,"(96.43368760469409, 27.472014960435985)",SUBURB,Hamadan,Bahar,"(170, 168, 'MULfFftrJ', 'e')"
3965,"(19.447333355550633, 44.48072839374551)",CITY,Mazandaran,Qaem Shahr,"(154, 160, 'axaTtAVi', 'WNuDVc')"
3966,"(41.786968925969425, 48.08110257254173)",SUBURB,Mazandaran,Sarta,"(142, 185, 'U', 'mECJC')"
3967,"(50.27153136615833, 12.245837161229002)",SUBURB,Khorasan-e Razavi,Sabzevar,"(172, 156, 'bhVNhk', 'wBFD')"
3968,"(42.526205401043946, 95.85242569055798)",SUBURB,Tehran,Malard,"(44, 165, 'HSeMIzRLIJ', 'KnCivNZtii')"
3969,"(72.51169752988278, 99.40797308527024)",CITY,Fars,Shiraz,"(95, 46, 'DgYv', 'KIPmtudY')"
3970,"(39.908528966406344, 85.16027536891067)",SUBURB,Tehran,Malard,"(30, 148, 'Fhfdsp', 'GdKiZ')"
3971,"(18.893696988490415, 58.719274995109906)",CITY,Esfahan,Esfahan,"(187, 154, 'uHMzeokbtSr', 'EpqRFc')"
3972,"(44.68734129341176, 22.879434911405284)",CITY,Esfahan,Najafabad,"(47, 10, 'gTSlyGWIKLPvOXG', 'QnoiiwffKfAvFpC')"
3973,"(82.92087483061175, 89.53099540325572)",SUBURB,Mazandaran,Sarta,"(128, 162, 'qSMEckxUJtTekQ', 'DyHxZKmZCyZ')"
3974,"(11.24572403020263, 4.836219858515378)",SUBURB,Lorestan,Khoramabad,"(129, 197, 'JypPwwDXxIcKds', 'GYZSYTT')"
3975,"(69.79685349419431, 32.91584155239061)",CITY,Tehran,Shahre Qods,"(20, 2, 'ZTtybWkYcCxaeAU', 'ozibVcHjCfMX')"
3976,"(79.37317822583589, 6.888145449851946)",SUBURB,Kerman,Kerman,"(34, 9, 'gdTRNBvY', 'w')"
3977,"(80.38959318020633, 56.750489724820284)",CITY,Qom,Qom,"(119, 22, 'pERQO', 'kArG')"
3978,"(45.97228341811235, 72.70611541930599)",SUBURB,Sistan va Baluchestan,Zahedan,"(41, 17, 'CzReZHzCXoSVLMM', 'zSVlYQYEjz')"
3979,"(95.26083528501012, 20.186941667620527)",SUBURB,Lorestan,Borujerd,"(149, 95, 'XFAAYbq', 'iiQFyTdcNXxDk')"
3980,"(8.215341205620174, 0.649871958128112)",SUBURB,Sistan va Baluchestan,Zahedan,"(101, 104, 'iagGIDoqGnc', 'hmn')"
3981,"(37.91740658277642, 99.5719795110863)",SUBURB,Khorasan-e Razavi,Sabzevar,"(102, 76, 'FcfJ', 'HYwnS')"
3982,"(8.077057131331511, 90.82288525725859)",SUBURB,Alborz,Karaj,"(49, 149, 'Fhn', 'CKbdmbshZKfSl')"
3983,"(96.3850046920675, 23.20091366837529)",CITY,Kerman,Kerman,"(43, 31, 'nQrqMSV', 'YdkDEeT')"
3984,"(54.76192918539634, 43.53613974776965)",CITY,Khuzestan,Madan,"(146, 99, 'zAmSbpj', 'UenaWFTfbQ')"
3985,"(31.47094452514908, 45.5311685519562)",CITY,Alborz,Karaj,"(177, 83, 'NBRDtLKHWOH', 'aJoK')"
3986,"(80.10416051581618, 39.27680006803935)",CITY,Tehran,Tehran,"(60, 95, 'nhDrbmXpsaPFz', 'pzDtcK')"
3987,"(82.88237665820843, 49.48573280190629)",SUBURB,Zanjan,Zanjan,"(13, 185, 'vJRZPmeBLlT', 'NbU')"
3988,"(85.5141172462958, 83.77407155609872)",SUBURB,Mazandaran,Amol,"(14, 4, 'e', 'xAWCSM')"
3989,"(59.22436390365311, 53.07699217386047)",CITY,Zanjan,Zanjan,"(13, 7, 'mFPXcSChjRt', 'MpJ')"
3990,"(2.5715414074607312, 50.447428110274195)",SUBURB,Esfahan,Esfahan,"(134, 118, 'SmjnZBA', 'lYqgkOLaxXwunu')"
3991,"(82.88758126612082, 57.61549550133819)",CITY,Mazandaran,Sarta,"(38, 82, 'XshoExF', 'u')"
3992,"(69.98668128575905, 42.38775883175398)",SUBURB,Lorestan,Khoramabad,"(84, 158, 'BzjuYykDAQYWN', 'KDWrMFCHlKij')"
3993,"(52.279349108542824, 44.25458856275366)",SUBURB,Khorasan-e Razavi,Sabzevar,"(132, 83, 'MPi', 'oZByRhyLouzFe')"
3994,"(6.118918128039674, 47.157146443009665)",CITY,Hormozgan,Bandar Abbas,"(81, 63, 'IeNwQoIainr', 'OpzV')"
3995,"(40.90628556768764, 18.10284723672494)",SUBURB,Tehran,Pakdasht,"(104, 173, 'SCJGnuZX', 'pXkIIk')"
3996,"(2.3078458247961953, 14.72903544914237)",CITY,azarbayjan-e Gharbi,Orumiyeh,"(160, 51, 'HF', 'DSppy')"
3997,"(8.849851832401011, 35.297765498488175)",SUBURB,Tehran,Shahre Qods,"(158, 52, 'sKKgsnwjE', 'N')"
3998,"(10.478652309613379, 15.543769999970625)",SUBURB,Zanjan,Zanjan,"(54, 178, 'TqqfdqcGLCnXb', 'ByzytKvugW')"
3999,"(29.578444927852377, 30.299593631100862)",CITY,Hamadan,Bahar,"(117, 82, 'l', 'nnElx')"
4000,"(52.04619248377217, 90.85387005222722)",CITY,Zanjan,Zanjan,"(7, 161, 'MtpbeXIKSKUq', 'i')"
4001,"(35.975063283905506, 48.34358931779258)",CITY,Mazandaran,Amol,"(59, 118, 'ssOkehYQijoXJfR', 'NArmboFLei')"
4002,"(0.811551576116698, 55.805688230284154)",CITY,Esfahan,Najafabad,"(159, 184, 'AiewGIyqueU', 'OGUGMzPeLfVqplD')"
4003,"(15.414618704198645, 81.20597665153679)",CITY,Sistan va Baluchestan,Zahedan,"(29, 73, 'TXg', 'vnA')"
4004,"(25.77786422740729, 26.97159066794762)",SUBURB,Hamadan,Hamadan,"(66, 170, 'UaQQgW', 'RPLehpIWgi')"
4005,"(23.05272969242441, 30.27115444755607)",CITY,Lorestan,Khoramabad,"(190, 7, 'mvlDhPajw', 'QxTieoqYVlISfB')"
4006,"(90.66000254712071, 50.779739124940626)",CITY,Qazvin,Qazvin,"(181, 87, 'dTbHuYILf', 'Kyts')"
4007,"(8.507896014168793, 50.70074553712934)",CITY,Khuzestan,Madan,"(80, 103, 'nQTCQBkhVTdNG', 'qSkWC')"
4008,"(76.5948447151592, 66.43494901014112)",SUBURB,Hamadan,Bahar,"(26, 67, 'xlnn', 'e')"
4009,"(18.78490341828688, 32.08632877187113)",SUBURB,Tehran,Malard,"(196, 18, 'ew', 'KjGgrCx')"
4010,"(63.182567097714994, 20.459401626279483)",SUBURB,Fars,Shiraz,"(122, 42, 'TqfZznvnLG', 'VSRPQzucFJb')"
4011,"(74.96273702599778, 85.2620701264885)",CITY,Tehran,Shahriar,"(168, 145, 'db', 'cBJpSOqzyqRaj')"
4012,"(78.86722338335676, 99.42433872634278)",SUBURB,Fars,Shiraz,"(32, 81, 'xKZPgwYPe', 'PKXmKYDK')"
4013,"(34.19144925858226, 56.33564201686478)",SUBURB,azarbayjan-e Sharqi,Tabriz,"(167, 152, 'CHU', 'LUmYXJvuPlTXe')"
4014,"(52.36078952666621, 14.506347173082068)",CITY,Qazvin,Qazvin,"(176, 182, 'rWpdaHifzjvFX', 'syTehcFMG')"
4015,"(73.08813956893101, 68.89847155243928)",CITY,Alborz,Karaj,"(118, 115, 'OucCCWJvR', 'eMEDYvmT')"
4016,"(67.93514957541066, 17.97786638822708)",SUBURB,Tehran,Shahre Qods,"(169, 127, 'IcbMfRdZNgj', 'RGnqFMtgrhhOEu')"
4017,"(95.21390617498635, 35.95045810312597)",SUBURB,Khuzestan,Madan,"(9, 5, 'pkhJhxkhHvPA', 'jIOFVHGiVrVASmX')"
4018,"(2.7946986759743275, 96.27009718628528)",SUBURB,Hamadan,Hamadan,"(47, 64, 'yBbZTgvxLDYSk', 'oqmCFpZuRQ')"
4019,"(89.03410206100175, 47.50863325698006)",SUBURB,Esfahan,Khomeyni Shahr,"(181, 36, 'Ca', 'wfXOsekLvFBUQlG')"
4020,"(47.34569020567312, 22.94805640234624)",SUBURB,Esfahan,Khomeyni Shahr,"(139, 57, 'rWFFozB', 'nrlruPad')"
4021,"(74.37084514702997, 10.379399424615976)",CITY,Lorestan,Khoramabad,"(196, 66, 'YDwVZLaV', 'CvEgDoLvyAcJCp')"
4022,"(8.355598594256708, 20.858408294491216)",CITY,Tehran,Shahriar,"(6, 87, 'JiYvl', 'LrMgOmhSgiMEKT')"
4023,"(13.496912318121733, 92.43971390804693)",CITY,Kerman,Kerman,"(125, 198, 'RVbmOuUv', 'dVm')"
4024,"(94.00606235217207, 41.36911697394869)",CITY,Golestan,Gorgan,"(199, 8, 'tfKyCiQgc', 'BxjBdMnt')"
4025,"(81.95895928196354, 73.78994964347942)",SUBURB,Yazd,Yazd,"(128, 151, 'AhKCmxt', 'lO')"
4026,"(20.98140065888121, 44.23016961014407)",CITY,Esfahan,Kashan,"(49, 140, 'lKnTasGsG', 'zKer')"
4027,"(37.99517600579383, 31.059696418292226)",CITY,Tehran,Shahriar,"(146, 116, 'JppHu', 'yKHObiUANXSuH')"
4028,"(62.71872827292009, 44.507490388960235)",CITY,Fars,Shiraz,"(68, 6, 'tVdfIycyUqR', 'zrfFY')"
4029,"(10.11378151299498, 29.463823068101156)",SUBURB,Khorasan-e Razavi,Mashhad,"(137, 67, 'lCXF', 'OmoucycMtnt')"
4030,"(67.90124148459698, 54.67576382611389)",CITY,Hamadan,Bahar,"(7, 122, 'yp', 'i')"
4031,"(42.21957786895669, 47.22662631228444)",SUBURB,Mazandaran,Sarta,"(21, 183, 'zdHY', 'TaEUf')"
4032,"(87.8501367400342, 15.168842229643841)",CITY,Tehran,Pakdasht,"(134, 101, 'GBXwoXrSHFStcP', 'D')"
4033,"(78.3628390203569, 72.94099491672672)",CITY,Sistan va Baluchestan,Zahedan,"(74, 156, 'seIPpGOXr', 'NIyOTHEk')"
4034,"(13.797722815676838, 47.52409396314429)",CITY,Tehran,Pakdasht,"(6, 104, 'DbHO', 'DVtzBxxcU')"
4035,"(49.658622885532566, 46.61479634439832)",CITY,Tehran,Malard,"(199, 190, 'QCgcpmlCLas', 'RqkCHPerN')"
4036,"(99.71997223501381, 8.47608506160621)",SUBURB,Hamadan,Hamadan,"(6, 18, 'eHgopLtRPefVU', 'zyrioxQ')"
4037,"(80.33733452532964, 88.27847778810106)",CITY,Khuzestan,Ahvaz,"(101, 87, 'ykQJPfgvMiqSAbU', 'frRMlqETenygPmD')"
4038,"(30.86529822908288, 3.415523385715513)",CITY,Khuzestan,Dezful,"(64, 167, 'TahIMuuVvRT', 'okhIjccqADOfQ')"
4039,"(11.097708407435004, 91.81295335487214)",SUBURB,Mazandaran,Sarta,"(120, 64, 'vwEbHHutHbss', 'vQ')"
4040,"(69.76214775454793, 12.26621934398694)",SUBURB,Khuzestan,Madan,"(175, 181, 'hhb', 'ifieqOSQoCxZCP')"
4041,"(99.47981823576548, 87.52968842320061)",CITY,Zanjan,Zanjan,"(86, 175, 'rBrlAq', 'IINvzsbjEqN')"
4042,"(23.666526603539605, 87.14945654449994)",SUBURB,Mazandaran,Qaem Shahr,"(166, 90, 'PLqBoY', 'fqui')"
4043,"(35.43188581111962, 66.71941243926976)",CITY,Qazvin,Qazvin,"(141, 180, 'H', 'qdqPsRRFpfLAXC')"
4044,"(25.391693617063314, 69.14290810218013)",SUBURB,Gilan,Rasht,"(182, 126, 'HQrqGd', 'MZBIPP')"
4045,"(23.57768044845584, 90.67008806792364)",SUBURB,Khorasan-e Razavi,Sabzevar,"(85, 67, 'Tma', 'cnmKZ')"
4046,"(55.8154498155301, 55.72142156780636)",SUBURB,Khuzestan,Madan,"(19, 140, 'ivHAjKEqNtHUq', 'KEFFi')"
4047,"(25.217147294143793, 57.51659703618396)",SUBURB,Gilan,Rasht,"(184, 53, 'yOGNyUbfK', 'tcxw')"
4048,"(92.36494497473545, 5.278673422758551)",SUBURB,Hamadan,Hamadan,"(137, 194, 'zmPHgGHSq', 'KyPnbrBdd')"
4049,"(19.52171098211374, 83.22181724541622)",SUBURB,Esfahan,Najafabad,"(82, 175, 'Y', 'NlPYGis')"
4050,"(12.067791291984475, 43.43804270393144)",SUBURB,azarbayjan-e Gharbi,Orumiyeh,"(178, 158, 'YP', 'yBPiqmbDPauryq')"
4051,"(21.850827262268346, 95.6141150476821)",SUBURB,Lorestan,Borujerd,"(99, 149, 'DxWEIMWIFQA', 'sAfBDuweXzUkvpB')"
4052,"(52.39808723249983, 35.20227133570849)",CITY,Khorasan-e Razavi,Sabzevar,"(132, 92, 'iMjHPcxDUYRQW', 'icgzndax')"
4053,"(81.67852473848819, 98.903930208348)",CITY,Tehran,Shahriar,"(21, 195, 'RfUmCdJVrfSt', 'VHzMun')"
4054,"(95.96662177385737, 26.793982685063277)",CITY,azarbayjan-e Gharbi,Orumiyeh,"(173, 186, 'MjuIXvugjutTR', 'HfrokimwfhJcupN')"
4055,"(75.58893447631408, 4.3140723903717815)",CITY,Mazandaran,Amol,"(117, 123, 'QxjjDGERaajxJ', 'bUaVTnwT')"
4056,"(20.167268729755094, 48.46086570319061)",SUBURB,Khuzestan,Ahvaz,"(43, 102, 'tvBTMDko', 'Oa')"
4057,"(82.9790001685901, 54.74583879827528)",CITY,Mazandaran,Amol,"(79, 40, 'UuTImFwJzgTd', 'xcoE')"
4058,"(4.987220613962961, 65.78011436666503)",CITY,Fars,Shiraz,"(56, 6, 'pnQZo', 'KFbyio')"
4059,"(8.719038379299382, 53.143890056415884)",CITY,Ardabil,Ardabil,"(95, 38, 'vXvBtbmu', 'EekEJYpEGCUdl')"
4060,"(3.254251454836077, 18.81305753385636)",SUBURB,Khuzestan,Dezful,"(170, 65, 'FhNboWSfbQeP', 'JOqyLEFduaPQhFf')"
4061,"(4.496181840636792, 63.547509745990304)",CITY,azarbayjan-e Sharqi,Tabriz,"(91, 28, 'DleCSTYJ', 'G')"
4062,"(89.28449766758362, 14.860100837563317)",CITY,Tehran,Pakdasht,"(34, 131, 'wUp', 'T')"
4063,"(86.77496620431947, 48.53100978529944)",SUBURB,Tehran,Shahriar,"(124, 2, 'vKqhVSExYPGZY', 'MHoXbHvcjM')"
4064,"(36.640356330960685, 63.58445273077608)",CITY,Esfahan,Esfahan,"(16, 167, 'WJ', 'iIyE')"
4065,"(1.3689795364474566, 40.899670657655186)",CITY,Kermanshah,Kermanshah,"(188, 57, 'UTYdsGPFtKb', 'kwPDtx')"
4066,"(63.39530095824249, 87.88181675822341)",SUBURB,Yazd,Yazd,"(178, 139, 'HawUEyvbir', 'CiGAkJO')"
4067,"(32.661457456158296, 57.706792757630474)",CITY,Qazvin,Qazvin,"(98, 116, 'UfRkn', 'TXXOlLhbR')"
4068,"(97.17636239691467, 39.84692848682454)",SUBURB,Khorasan-e Razavi,Sabzevar,"(16, 104, 'vkxvzQ', 'dbwNLhBTiFKyIZA')"
4069,"(79.40680363700619, 44.96828250072652)",SUBURB,Khorasan-e Razavi,Mashhad,"(32, 78, 'bcIxy', 'sfroclpRZGGgKX')"
4070,"(33.3145579377076, 18.949307898130783)",CITY,Mazandaran,Amol,"(125, 20, 'RaomsXzTOoBslw', 'JnngiGVdusv')"
4071,"(13.425668251319989, 32.257006581856295)",SUBURB,Hamadan,Hamadan,"(46, 24, 'V', 'klUBwDAguT')"
4072,"(40.23060232906376, 53.94049578132276)",SUBURB,Gilan,Rasht,"(160, 192, 'MMTL', 'EYIxKTDIdpsl')"
4073,"(33.30914017991679, 31.106115344901685)",CITY,Hormozgan,Bandar Abbas,"(3, 102, 'sMcORGjviOdymMH', 'DenEHXwrNF')"
4074,"(18.66115190019023, 44.53303000703832)",SUBURB,Tehran,Tehran,"(188, 196, 'l', 'QAArjOcJ')"
4075,"(44.46787773765598, 83.04319734530843)",CITY,Ardabil,Ardabil,"(14, 150, 'tlwbHymKEoFZrBL', 'MLlf')"
4076,"(76.80215434394586, 83.95840568956321)",SUBURB,Mazandaran,Babol,"(91, 199, 'i', 'LrzkUrCQdsXran')"
4077,"(63.50071131477044, 2.3398937498881667)",SUBURB,Yazd,Yazd,"(188, 125, 'UQohfBOUHuSru', 'ElQQDKg')"
4078,"(67.08231276647716, 69.66869476761535)",CITY,Khuzestan,Ahvaz,"(63, 31, 'aNcFrTmzdAQfy', 'eiYhFDlxMHc')"
4079,"(51.136769189810494, 68.12977527579334)",SUBURB,Mazandaran,Qaem Shahr,"(99, 195, 'nkDV', 'wSqMxUE')"
4080,"(87.60301647426472, 97.14254553872988)",CITY,Gilan,Rasht,"(20, 118, 'RxbfXRvRb', 'gGU')"
4081,"(36.55280192615032, 89.58267503568541)",CITY,Markazi,Arak,"(109, 98, 'CF', 'mvgw')"
4082,"(78.78051525746802, 30.01942301525471)",CITY,azarbayjan-e Sharqi,Tabriz,"(188, 48, 'XqcbMIBBmWKJRH', 'lu')"
4083,"(68.45412825979868, 94.76610492585053)",CITY,Tehran,Shahriar,"(10, 95, 'xC', 'NucrvAPFHjRxnXr')"
4084,"(25.675656581659545, 61.14144458507225)",CITY,Tehran,Pakdasht,"(156, 60, 'dNzUVzmAe', 'wgHNuTAyDwxt')"
4085,"(46.63118476501891, 58.23119611104662)",CITY,Kermanshah,Kermanshah,"(114, 179, 'WZS', 'FeeyyEdeKPX')"
4086,"(42.9526326920643, 0.019597213984134942)",CITY,Lorestan,Borujerd,"(45, 119, 'qtqWQCoXaie', 'DXLkvAYun')"
4087,"(25.441426695381995, 83.51260888831023)",CITY,Khorasan-e Razavi,Mashhad,"(89, 126, 'NByrNhWDoreod', 'orursvCACCc')"
4088,"(7.479499647122234, 25.900511514545453)",SUBURB,Kermanshah,Kermanshah,"(130, 87, 'cYDwWjHEIVyeU', 'zMwoAZOvLCY')"
4089,"(5.678208747559155, 92.98540531728746)",SUBURB,Golestan,Gorgan,"(175, 77, 'sgglfsrxN', 'NbPYP')"
4090,"(21.508381663793628, 44.50007886617219)",SUBURB,Yazd,Yazd,"(156, 167, 'x', 'alnlyjXy')"
4091,"(41.348096941913134, 7.42899799939476)",CITY,Qazvin,Qazvin,"(129, 118, 'fRKazisBwvbsrj', 'W')"
4092,"(20.783475202201686, 35.50571685252765)",CITY,Alborz,Karaj,"(41, 100, 'oTmkEJS', 'fuYNpj')"
4093,"(66.12696324074945, 18.318965751702788)",CITY,Khuzestan,Madan,"(88, 184, 'ZqXAcr', 'R')"
4094,"(0.09139317224272636, 92.44472447651219)",SUBURB,Tehran,Malard,"(172, 181, 'WGtqbitKplKWJ', 'jEyknEaE')"
4095,"(72.98511829561085, 17.75730713978031)",SUBURB,Hormozgan,Bandar Abbas,"(177, 79, 'X', 'wtrsBZ')"
4096,"(90.93314843554423, 9.35318131017554)",CITY,Mazandaran,Babol,"(190, 126, 'R', 'qMckBoxcs')"
4097,"(97.08175529469798, 82.05932672335805)",CITY,Tehran,Shahriar,"(167, 116, 'cgbRwXJXNZGRJr', 'ogoBIbco')"
4098,"(88.08039906876157, 38.47017733090594)",CITY,Esfahan,Kashan,"(26, 92, 'cSPCbB', 'UFacDDXCjXuiXAA')"
4099,"(67.76134469330752, 53.70428824099642)",SUBURB,Khuzestan,Ahvaz,"(83, 56, 'xGQINJGvRcg', 'AliB')"
4100,"(6.188405807898112, 75.44569455339862)",CITY,Zanjan,Zanjan,"(84, 26, 'NcW', 'HvcDpSaU')"
4101,"(83.10044456410156, 26.09981167614821)",SUBURB,Mazandaran,Amol,"(50, 109, 'sXijWCtGmTk', 'qRId')"
4102,"(88.66774756851271, 69.34525707105092)",CITY,Fars,Shiraz,"(183, 155, 'gBnmvHr', 'ZrTM')"
4103,"(82.69873048515431, 43.71917127311896)",SUBURB,Ardabil,Ardabil,"(159, 116, 'YXxdYMrviuRM', 'igInvHHTgH')"
4104,"(65.78179257580088, 89.6197193397694)",SUBURB,Mazandaran,Sarta,"(194, 17, 'pBbqoBACxLdxEuL', 'peummCPc')"
4105,"(21.500975660015374, 98.48061387756111)",CITY,Esfahan,Kashan,"(17, 64, 'Sl', 'cwAc')"
4106,"(2.548966628397975, 51.9785770053249)",CITY,Mazandaran,Qaem Shahr,"(165, 85, 'LzJgNGahh', 'YxqwVxqaGDkd')"
4107,"(13.86563207240189, 50.05713764431546)",SUBURB,Fars,Shiraz,"(108, 172, 'XLLOBVyBdGL', 'wzOXHRmL')"
4108,"(0.6794426737337877, 85.91681595934868)",CITY,Esfahan,Khomeyni Shahr,"(117, 191, 'DKFRnLPMVxP', 'GRvnh')"
4109,"(80.87740606283405, 59.91434987366091)",SUBURB,Khorasan-e Razavi,Mashhad,"(192, 181, 'LG', 'RPgaHTeYQ')"
4110,"(86.05866489891835, 98.99455117121121)",CITY,Fars,Shiraz,"(42, 177, 'pZR', 'AOvQRgia')"
4111,"(13.985516531737396, 46.79382968431648)",SUBURB,Tehran,Eslamshahr,"(181, 29, 'MfLtbE', 'Upb')"
4112,"(51.26781749729123, 31.44469090204233)",SUBURB,Khorasan-e Razavi,Mashhad,"(181, 175, 'uQPkUbvEHUoIdAK', 'ItHGBE')"
4113,"(59.39609176591289, 87.01547898715512)",SUBURB,Yazd,Yazd,"(156, 99, 'QuhljP', 'Ws')"
4114,"(55.80775559808136, 75.96978335793081)",CITY,Tehran,Eslamshahr,"(199, 138, 'yK', 'OXLBsoFt')"
