EXPLANATION,START_DATE,END_DATE,GUEST_ID,RID
jNwonXdizeLJqYNKfbaBPeBMZGUgXefHcBOsycnuM,1967-09-16,1979-07-13,4667366184,3482
hSKcWQuOyLOwHzasCxduDKZUBREvOlwCxxDR,1958-02-10,2010-06-22,7800265056,1272
UVTokWGurHEtqcNlVjPTNBWdMYbNYW,1984-01-20,1990-01-27,4538886481,3154
YZmoURPeZhUfOMhebVXJc,1953-03-28,2006-12-16,4379816598,3004
PmjQlMELAvONzTcWuaTqGTkzMxGGXGjAAidTocuibMZOvRXWQYsnVQEYzaaspgKLTLUahZN,2016-04-18,2023-03-11,7614057477,1503
YGWDjRAFGwDgga,2013-08-05,2017-12-11,5358562997,1614
dzrikXQhuoFyykdozUYSmoBexvilPlCmtKbkyEDoKpeXvPWNkTvBiQEE,1982-03-27,2007-06-07,6892531107,1526
KLmurCDVSZNUwSgCNIrisaGZqbhGaewGpjqCYWxPEaRLzCNLlxOiSBbydgBCIVZXbIFlgEMWturt,2007-07-01,2022-06-08,9530235958,1508
RhUICkkUUEpBcZBwYVePpwjeQRuZArVUoFdAfexmBzHsxhXgKigTlpqkirTQAgdnhNyYJDucdMQPPZjUIwQdfONc,1995-08-31,2011-11-02,8060681030,3869
hdEgTZyXMxRtBLVHitfNzsmeXOdOvHCMpPPYpJukzsFTDhRJeDoujRdTalYAvqUlOtdICwsypHLzroEqKE,2014-09-12,2023-07-09,7125279273,4139
uueLiImwngEPOukyBMHFUypWfeisJZWJyrxJ,2018-06-24,2022-10-16,8331090832,4897
ANHHAWfeiaqGtIyrcvfGrKLMJwDXhXDRIYndbxpRUOx,1971-07-01,1996-03-18,6820530162,4675
DXUsjHVbcvvINsfsNssJpxEvpUUgHJcSQJUxrsZVTQOQdCwtEVaQj,1963-05-25,1984-04-04,3213673252,475
PdPIiVjtHSTIhObECepRfqWPzGjiohlbwuianIGaVsAhDqktzVJoySwYdJ,1994-12-25,2012-09-26,7401087365,566
LuLEKjtIbAOAXgmyQzhUmgrTmgRwYx,2007-05-23,2013-06-06,7630833469,1254
qRLrVhMEklMiUONNobbEeLYYTSHEwtXDwYwkPzfiEDPJ,1955-12-06,1970-02-04,5017630178,3560
QjkLhurJzsuilMtxjlXtRkQrnIwEfaldcWpQhaBLBIfypRSGCfLiAyjwXXENQJVOnHrfGWHMibQrzO,1989-08-30,1996-07-30,8008969258,311
RUWtODJUJSkGAPUQWtacCZsEzreFfQaldDFnMfnlUnwnYYF,1971-08-16,1987-06-03,4840925929,1288
EJImaMpzqowJulgBUMHNOeIFxXErHYRNjIEbOqxUFJvBxfbTiaeOujQCqNDrP,1979-05-16,1992-03-12,5832841534,2010
lyApmrAtzGMKvVqkUBoEwOAADVLrUJxGEPvybyprJzNraCOnoaTAJhR,2016-02-20,2021-05-20,0507795948,333
EEbUxQwJQaOZVXtQOJoCVnZASpHExQXrzTAFpmmDiEHCWvbWzbjMlAd,2012-07-28,2012-10-03,8631897782,1282
QiXElXsCdvnBDnSIqH,1969-03-25,1981-01-06,6417905779,916
wgbhuCMwLjHtvntsWeYMWTFoccsnjjtJWBQlcRkrapYtCzqixII,1965-05-19,1996-03-03,0694112339,242
zmqEgVuwTplYnZcsiLKYJnhkoPmvcgLeBLqinLCenyJCYWMclNHUavBtVXTFcbZWMLj,1975-05-20,1976-08-26,9844643580,981
XBnQMiqRjpfGAuCSSsexfmKKxKTJSGjTDAGLZgzEsyqUnWxMbKMaMcZDnswDHyAUIqToAjAmTDzEFQye,1995-10-12,2016-11-19,0712417001,259
fJxPAJgGFdnwyprCmcWUgcZQomZoVHTUgmCjqzcyStu,1976-12-11,2017-09-27,6157081563,3684
gMfhkXVgrGWCYMdmZmoWrLARimEVoSKnuaOYMJzGniAtwVuYLGNpwGuWDqGavaiStlPiXTUoiyDFWWwbgDdGwodYYeyEwyBNu,2005-07-19,2015-02-08,5643860388,178
puirmyyXBpOsqptbrimvxCCMSarUULuUPtBtCpPKzNHbqQJFGYsMwtQyxovjNgbvHuVqEFuUsWhWMAxeGWnLETKqmRorqzfPsX,2010-10-10,2011-01-04,1016699033,2687
TieMxkWksmaUHWNPpSvLzkNAnAnianjzvVLeAUXbrHTQmj,1969-11-03,2005-08-23,5644921252,1344
dNHvxUFVXyhNsBcJODHAgsWyDHpeFTwkfAPWuSvRCeGecPMrjvziOmhvBvZzrthXEkU,1990-05-16,2009-03-17,9294086274,1267
RDsShnfNGXTjeOVzqDsoJ,2017-01-11,2021-01-19,8390749169,2941
edtCXMULuXkjWrKwlPcYnLjjNUghvFBXrnQMztJdiujZAOEXfytLGFDBoqVqNsZXaJvRdwIEE,1996-09-17,2016-02-19,6807495192,1289
QrwjzblJEtFcHSXWvGJsWnYuyCUeBdTFyTMjDzpejMFNDLx,1958-01-23,1963-04-10,6644757337,1683
JcCApCYlXmgsvL,1989-12-26,2001-05-10,7366300464,1665
imwljHSeauVnMCvMBbJxvVHrsgKRBTcYOhBnOWGAAGRMZoRjhDqFzSVyogRIddOxXGdgPVdDa,1976-03-26,1999-04-15,7771254322,2852
zeCbhrrIRetUtvbCSXgLxNXfdQMYwcaYseyLzrvXkQyDXhRATXFAcqNar,2004-12-29,2013-07-27,5346907380,102
dgUzatofwZBx,1960-05-18,1988-01-08,5581745344,1357
CGndEfKBDZTQUiQHEggNWVuWRUrabybNiyJQTadUSPPVGpulfYdeIlDe,2002-08-08,2004-02-15,0563646752,1642
JaQpuOYzvMtBralNgDdBLDpYheYCQiVPHrWWqiez,1984-04-10,2009-05-21,6060940170,2912
ZgHANQtdzWUUhWoXFSQhZmtOMNufcbkMUYGNyEzfZspZweCFzBMFauWkbpLwUJktiOixdNndTQhDgEQZm,2017-04-02,2017-04-23,9466250844,2548
YpIVnDnoicCGKyThHsUpvrMbNaRtCaXYPoPOMIiBGdlQARYJiwkxaqwzjdCBJdfffYUeSoqiUXqxxkbuAqDcadozNzzWzOKdVaZA,1974-06-04,2002-04-24,3494725582,2910
pekAHQxjYyOYnwBdPQsEwEqMPgiF,1955-04-29,1994-07-20,0164463641,2120
HELXpHphELeXZilVYCZWhJgldxwmY,2001-10-12,2009-05-15,3926823129,2472
uOOplAXkcPHcuYFNvXAQxuxponaAfLpMooftnGkVdQWKVaRHntRReaOFQejSjDRTLzYpswMYyTjtZiGFpSqugDkvHwagxma,1957-04-05,2011-03-19,5276912039,4388
fVqFmFCFuwYwQJnucowyIiqfFWfDedyXpEWgkIvFeYhFguKXxCREHmaDYYQeETZwGgNMjtfqwPqLFrOsppccgHDpovP,1991-06-06,2015-01-01,2981794479,2162
VzcmnMTwYToqCdcTcpBeaqtdMWDufMsBLSXSftkcimgFEZYaunZcrvahEeMjAInUtBIHlaTpmklKbkyFZhtGXWTYlNJD,1972-02-22,1981-05-05,5018572347,482
hbZdlExHqRScfZKzLDQgzzcMudEFHuQKhGwN,1973-02-02,2006-11-23,3363722750,3365
pSudaXoVmZErrzzGA,1958-06-08,1958-11-18,5767282988,990
TmFzYsiVwnWLHtCgUizjxvFVhpdtKmyomEUgRCUtAKXyytUplOvLaFGWMPrpOjbMOXjxnsJKynzkKTrDVfQjzLjJoRyxrkR,2003-12-04,2011-02-27,5593347675,1842
XHUuJwJopmbRQhNNDMWCoqhbItLEqciekZNalInosYTqtzZbDmwVWxNgfPcAjpl,1973-09-25,2022-06-05,6065771938,3053
HYeXFCPwxNssfQpuplBEjxsQqDVClbjZcy,2002-10-14,2014-08-06,1624103165,2997
yiXmpgnsdNCjEKFbzHfjjxmEZGsOUSYrBJRnmKYZsGkTyaXjstJwumj,1967-07-23,1993-01-28,0410931505,4675
ffBVnpEtludgwRbykwBeEVYLtHgpyrBgxrYGWNfIeEpeuJvxzmApnPFPrYbRo,2003-09-24,2018-07-20,5517140818,4532
mRUsGlmCulnDKciMIoCRhZRNIHnWsxBaRXlJ,1972-12-17,2010-01-01,0225336989,4214
HWpdnqPhOWjKLdrEvuM,2023-01-22,2023-04-07,7977771321,1400
NftCHOqbSZHHfsUUBTxXjQfbr,1988-02-20,1995-01-20,4448298848,473
JPmALbhbMpyzhYbuNObVdwyaXVuucoJdMXFRbKPoOROoWzFLEOnbxXMtjECWjjRCVPO,1998-11-14,2017-08-01,2677883952,4962
dvGTWqbzjABCPfotkBnbvBbfyXnxYqoicwJJIkIzyrqpXGsCxgtEgVppHqVXROmsHqSBqWPUOHpcqteUXoB,1999-08-12,2006-05-06,3694433076,487
iFrzBqypIzkjHLVMUYZJDqlxnrCXAJvVISlRcfzxTnSvbrzeZqYIZgyazAoOvfLLSduThvUjpOZrTGXZoC,1998-05-27,2016-10-09,9272262341,103
lybYqWnVxyYxHijDflgiBZtie,1972-01-23,2013-01-26,5904512717,756
cUwXqxKvMeETODoOCYqIGEpLTrs,1995-07-17,2009-11-26,8438110586,1329
OQbETbltHoULDERlhWYmxeyqamjsuwHqswolPvZYQlXXRsecXXruBkGiTwaJivRDqumyPSc,1972-01-08,1993-09-09,1940020466,1114
sgZvpdytXkykZIUEpQxnKLWZOFbEFNyrnUwIJarAaCbIzTtTsB,1980-08-05,1985-07-23,1404565992,4021
QDUEApWLBKtKvgTrujlMRZvvsz,1956-04-08,2019-04-01,5875192142,4273
ZFSzuaMZUyE,1998-05-03,2001-03-12,9013767247,4018
NFWNhBmSWIJACRsFEkHpYCbQJDJJoQpOVcdBpwgvjxRkOQsOQUCaXtyluHiJSHasSUOjoPDSA,1972-10-15,1995-04-02,8344094383,2742
OqNHVLVJxXlNqYzxTAXnottPplleavPQYtlvsrGScUsybZs,2009-04-18,2022-07-25,7602371939,2130
mkfTLmWHMzCbMpFCqDpUNSSDvAYuRkjrnwyrCpefSYaWQkqfkWn,2019-05-28,2020-04-24,7520603832,841
cczRqSGPbsmTxirXjCcuftcNDJtLOjFSthmQEvtlTpZoELpDscbCoJkhhRoHHzTCXLqNKxKcJhAaDfPFdymluoDUtxZ,1980-10-20,1995-06-24,5500862856,2005
htGIzkjHqQkNqUFFUhbGkxqLwLIFBUNfEZDMAGUHvuRhFIpKpUqSMLCxMUSWmd,1987-07-23,2010-09-14,5779430099,2300
DsrybdfDXEUBGcFTgWXnNJwgPciagqAsqUKJGniIFUSkWuPnZGzPwe,1968-03-26,1975-09-19,9476356791,1322
CwLbOiiHpVfsMziwBFQqoPmuyUKHiscuxVizMmNvOUsonvptsUsZdWRynoYkfzokKo,2010-03-10,2013-10-22,1783640507,4472
ErbcVifNxDVeUylsKpBZ,1969-06-17,1976-03-10,2241327727,288
xrfXbHBxDhDpHaoUEZOqeXBDFqxkoNedcMHlYQPOZbDDisuklDfnPaTZvWaSktJUKqSA,1980-03-14,1995-01-22,8350231103,3528
lUtYxScQkvfenciSCwWaAUUQhJnaOFAZIriYVJAXhgTGjBgWWVpxthdPDZboiwAZ,1970-12-18,1994-02-24,7834766513,4310
UmhrDQdeivAcYllfguYgvHXQTTjLLjuvXSxzGewdZLxJzxBWKixtUhhyUJPVudvGoBsQBv,2001-06-18,2020-05-05,1942105897,1383
omNBINzKPZpLtwFcNUGitgXIkZln,1953-02-23,1980-08-24,3312769623,3542
uZiwsnkSmzJrMwHbwvCcmVAOlxHBQQIuvIjPVskSUXoByAuWqcJcjUnjNnJZDOwIO,1991-07-25,1997-05-01,8788745630,2708
NzuZYoMNWvzhaFPaogKwRRNtOXoqFAOeKynAHpgsHQsDYZWQgSScxQj,1995-03-14,2022-11-29,2330468682,1260
mKrHVmDTjvKeCkBEaoTUEwa,2001-12-05,2012-10-10,4093538993,1712
NsuMeWCproVvv,1981-11-13,2005-05-06,5684418391,1225
kePzTtldePTHjFacIOTauChMReZhCQfKPmjbpGSNayQNufnzFHIdswcGuN,2004-04-07,2021-01-04,5430396978,4867
PBcVpmRKoaGAnObLSpsEiIqKrjDfVpcVqTvYx,2022-05-24,2022-08-13,2564420166,2339
YDTttGVcdpnYnENbfZcLwJyEh,1992-10-11,2013-10-24,0038567659,758
hOPQoCVpmLtoRMkWhLpmoaITdIXfEJUOMGeBEIhFfGBfGG,2003-01-18,2008-10-17,5020127452,3878
krRVeVFxGeRcdsZDPDIEQcIxBcumANa,1967-09-01,1988-09-21,5660275530,2379
kgAAkrVDwZXWaDZrfzNqfTiCucoqKTGAHUOBHNUqUdoEiRowjUgDHKAUYTweVC,2017-08-05,2022-10-25,0014843967,3292
nOfNRuYfnNRBZdQqBVPExrZdqLGJaokewWmSIT,1998-06-12,2005-03-12,1941123834,116
HGstVYPvyZCmSlOVHsLsOATAmOERzsJk,1998-04-01,2018-02-19,6555415289,3522
qHxezJAskujHkmoUpphLKfpbzAuxIvTUHG,1973-02-24,1983-11-23,1082481320,4508
QaKbiJSeYrIetIFdGuhfhOYVCnfRkhudUeuTnbztPRoFKmeTezFJFXBBGJDMrPwhoPGSbZpYxKyFweSoclw,1994-10-01,2017-06-09,3064394366,414
MjYBtMHYkBkUfedaGZbEglOJTrqAXRbmCnmDeOgGTGIqNAurVVBNywYeqJykVwJUqDdCvYlZODDRwCdaQsDDpqPOPxSDpUovW,1982-06-27,2023-03-26,8999675197,2480
cSxvfifUThTADAtQCJzUchiiGdoaeQDoCbhmkBdCMxaURPnGuu,1964-01-20,1986-08-12,3962971273,2926
lmOakBSiHIQgRwoRMYPnnVTDhJjndcilnTWrWgbvfgPKMMSAVFwVTNwtiHMfQGKpMCpZCmgvmSkhYrYJsritjQTEYFER,1951-11-01,2003-04-28,1696723769,2575
aCUNuUIrMoaOmIhHxOqWLEXuHqawNDruyd,1990-04-19,2019-11-06,2778587655,2518
mQTCsyFzWeDWnzaqQpuhkxtNdVremhuYGDblGvMoBZZhJLiAlMEUfMZPlWlMdhoYFAImxEWvTMNmjytphbEsSMBuJtPWrGMnHwf,1982-10-06,2021-04-12,7927374318,1142
cQjQhLwBBk,2001-09-28,2020-07-26,9306157003,4932
TOeRnxrAQKOMGsgLpzCgTGPFqrKijSwHANEPAuPXZqHCoTP,1963-06-19,1969-11-19,2755055157,3174
OeCJQbAYVTNKOndw,1965-10-29,2014-07-12,9478289347,1660
moAuKteawxvEbPZaxVEMkrGawzqKMpUaZmIiPqaIWfwTmgHpHiCJuQaAZwmQDZNEkJxemIpaJEmRtfNPkeOhGriN,1986-08-11,1988-03-20,0038399118,1797
SrEqwbSeNKgydRbMwWhdmWHFaejeEeUmaVByYjNDxbncYwpkQMakMaRMQOReUtXRhQLdxCsaIj,2008-11-30,2021-11-15,7271783002,1562
PDlMbguNzmJMcBpMCZLcbYrJgIUcpmlnTipUoiSyMuAitymWCTiXYCcsRufLOwWFlWGvhVKmldZJYEvecLRDPywUhjI,2008-01-06,2009-07-24,5592268462,1118
xfMvAaPUQAtClPlgngvuRiyfDyTPnojaoYNR,1961-04-15,1964-07-20,4924658179,288
QqYEpAiIucKlfCupKGxZWOJJbLYehSTdeHSLPdhOHOscjSvWnjUxbbNqsvQsvkVU,2021-01-04,2023-03-21,9433829348,2546
wXOrQIdEofxvpIidFqBhyJXjfvpWlAxlOTyOarKBRxiltycHcxKMtdgUbmFLkUcCb,1978-04-19,2017-01-11,0815828717,1388
sKgxuILEMgxCBHKTbErbfLqiNIKOpBjtvgbpvITqBaCTHiQdNjSpweFdGDOUbeYmKiUBuoURjAMOwFdANp,2015-06-22,2020-04-19,0047887674,835
BbGXxNrQxTFfeJCeXaydPmvtRLYvaUxPqRttddiVLiuQaylSktgeqbofpHhhvCkpXKuBwHMavGfbgbkoFwrMXiGIBxan,1963-05-13,2019-02-08,0310443832,3307
UjSInlVdvtTNWuyYYRApGCGRrxDQtohHBZqooNsNLhHUBTGQIN,1971-09-28,1983-08-20,6087963184,4262
scqahzsBFtXxXkZOYBACjTLqoeWxRwbbqMaxdMMDLPfGgfoIOSlnvyvxxcePNWQPtDobYpCRkWUTfvioxwCNzjmJy,2021-10-06,2023-02-12,2102344188,3568
YSfSXJtFUxEwplAnnriMDlCgIqgObPhofTOgiChGoyDgIFncbGNNbL,1988-09-22,2019-09-17,6196543301,4174
QTZyiEGgQxWKmIA,2023-01-23,2023-06-11,1525465527,4181
BQvymnqDFbnTNyqBLhPsBUwBpSvlpPShOJhTcXRzGewBlskivGxjwXamC,2004-01-09,2012-03-27,6663936255,3872
BTEmpRwiMCQOkaAyITAQBhsHaPyeJBCGMAPQkVqoTlFuiNgmiXNZedCHhlHUFvTPssaBBllkbmPnSRniElvmMkvRtoKMkmi,1991-03-17,1998-09-10,8948851855,4404
XnJPYtAAMrURhQllUkcHNpCmhzJjiDSYctmGUJxANfRaYNEgaHJaogeXpADPsZwqvmwahZpleoYUVjZO,1999-09-05,2004-04-08,6534543630,2684
naJlfQuUAmsuanQzRGEzjWHDrLmlOknwyqySDvBbZqgUBzTNBkjojXgKKKCTon,1960-07-04,2019-02-09,8790859211,2186
eBJtexTSJhmoxoZPLRATSsZCZRvBfXIyhwbxmbw,2003-10-22,2004-08-09,5826513086,861
yFjFjUVCGlEesYqHLVnLmKNrryMaXBFADwbLhMiwMuRRfkWDKcVEZvJBZJVAowvZweQU,1990-04-02,2013-05-02,9836353907,3397
EfsVqpRnnwgD,2005-05-26,2018-04-21,8077298913,1688
PIvXmpwUbEtBoNlexQNHBYpJnIPdAfDjKucviXrsyrKPDcuuNcyiETSheKAvRWEMMcbWmHgWjneijjDOCPfmIRmiKFogcftZUhs,1974-09-08,2022-06-28,7172711697,2028
hDyvKNtdPYfjfukpYmTosnoPkLPXdxfYGmOpqnOZfXhfeLrvkcszQmHFlgBxNof,1975-09-17,1997-03-27,3963291132,1474
oUlaKMJiwtaMSzqXvQUJNSP,2002-09-10,2018-06-24,4156012480,3589
vszJugwDBkRiwFfArUvHgsvygKyxhHezvuJQchbGTBulIxpMEOcwRFsxLthkJXnNsOMotRxmlWArwbVtZM,1963-02-06,1997-03-26,2127885249,3639
alZlWjQUfCcmbEYKypEsXCVuVuZFVinFoJDuHtiuQquAcoILuSreUdrzqJYqsJsDXeiyYkPiYZNxxrVEjbywdJht,1956-03-07,1995-03-26,0035001295,3904
GlmkpUKTSmXzVCikqAEYgPEZfsbTTcvEvIghDeUMYLxEoHcqzTTSBEhuGCEFtllFl,2005-05-12,2005-06-29,8056189581,4577
zlKMLcQvGZA,2013-04-09,2020-06-09,7072644862,2965
NmtNLgEBiXLLyAfsdSFoedSqDHdEEFGzwQrjZVWRNTzjCdGkZjRtMHeQgmSjlVxrksuHQjbUGOsfIZESberySgJmrLRVzf,2017-05-31,2019-12-28,9312092614,390
VeKUHBpzMJcURehsrDbXCNLGDOUhOAAnyJR,1963-05-24,2017-09-12,4849252518,3293
tnhTeteuJxyeUUOrAOPWwtAOYfLDwMNArOCmpVLBuBPQOUZkGWeBTlcXpRTyyOytqFZkoDzQLwurwEwXitLuMmO,2010-01-18,2023-01-18,8733434285,1100
wjKyfjLDEesVddmHPVXRHNLkJhfFKjUkBVZPiSrFZgcEgf,1978-06-29,2022-01-13,2781619086,3684
sBEkrpSNVHslPzuPWvOPhbgsbIWSblSbJqAT,2005-10-16,2020-09-15,5188107238,2281
RZECETmXqdWTWnDEedbsPoBWXNAAIQbsiFUbOsnxCxnuSOYvLKAIryWoplPOeNOEFLEvTwEdWBOgdSXGWHaXj,1993-07-18,2006-11-15,5697270920,3078
oLtiZZecsYpfc,1977-06-14,1989-02-08,1867872326,4868
qdiTQvzfdPYOQSzfFhUBBs,1993-01-29,2019-08-04,6162862522,4411
rzWRsTMpwHsOJRnWFDcfKItKpgqHgLYWyprdvfMvbddMdFFzGcVTaVRNCZBJVcpKNcUJS,1986-01-03,2011-08-25,5958725463,3939
kuRbHKuCDrpHKAJFmCiyKraVFVEJiWaEKPeKNmTOPtXldnmlHErZAJHFh,1983-02-14,2009-01-26,3609610945,528
nUDnQUXWYJeZrNjppc,2012-11-23,2014-11-09,7725815688,217
yzUtCEKOYQmrZqNlQqrBXAvCzaZRRkpZe,2013-05-18,2017-06-26,8996427499,1169
FDytxjBnOBHmC,2009-12-03,2011-11-14,4514694512,165
sZzWyuiULFPduJJGPFdtsSFXecQLfANliRfKceLdONPWrLSuzWLWNElqIWIWtp,1981-01-06,1996-05-26,6576106847,3932
UopwkHIXATBLPCNHRVFJjunxprMMEclCILZDNodxTbg,1956-02-08,1985-03-12,5501493875,3849
HXldFDwdXMmtZQPibIpTsyssosPUutGgbdPTYayNnfETUNlPFiFOVsjtaJmzdnmo,1974-02-23,1976-08-14,1530810762,1133
qHiPRfdyuiUVaiVUIoADOzsSJpAEkNcZQyzIzMnGSGNIxwscXidocDnXcrJXttbLRkScoHkdX,1985-12-12,1991-05-12,3913436248,846
hvxdqcYuiBMzmhcY,1964-10-14,1973-03-19,7257826901,2984
MRWAWBqzkfF,1974-08-14,1981-05-07,5055324267,1572
wOURnuTZJtoFgYwGWBDMW,1963-12-18,1986-10-15,5529960678,1371
zEVnDANQdjEQlELpjQjGJkuPDpMtvRwJwbJBEHLRjTevZuyQXueTByonTkEtXdjKyLMKmCUGRJKIiGatqB,1978-02-21,2006-07-23,3086257413,9
tJnVKzlzdWiRNMJGASwNvuQDNRoXGdASkBoQpYenbiMnvzQVzyRQIdtXLoLoslwPOf,2017-12-05,2018-11-19,9800032988,4838
DvWjTiKxuvUItcuSYlxlBSGkbwNXRbDHeCoVuxshznaVgIZOdoMAwJeKSecSvjmVVxfnEJtDx,1967-07-19,2015-07-30,0500706540,2779
yeXiJtVcISnyUmvRiwWGNykKcrYbdblQMdVlHtUCUUSalu,1968-04-05,1972-07-27,3136009227,2792
GuuJsylqVTn,1999-08-29,2022-08-24,9542942174,225
oPTrAThniXlUScsUgWJambMFirtbICoZxiqkNypYcGLTyHOLUcDxoVbFAeXZMKZOHFwpCtypfdDnBghovRaAOVVkBXBbOP,1951-09-27,2020-10-25,4111886229,3107
uKHlbcWZpJSGdvFAPFpPdQjLYChDMnylixZViaVCEpLlcCLXkgXTXgjJWVvfJUGKofNVftauLUZHywdciHsGboXjsJ,1975-03-21,2022-09-17,7162938521,3356
LfkbkGWOKvKNpcJlRLVibaAFxOTUmzGBogUZkoVWCzkBxIzMzHuucPcKZRteBKhnQmKWZJ,1950-12-20,1980-02-09,3962949893,2149
vngGtSDSUSlchgQLARVlSkXnvHLPhOreSqJLVotiAwMJAjTkesUgAvVJvrIqNSuBKbTLlj,2004-10-17,2010-06-18,6100677862,4031
MldLXbwQudEmjsaPZyWCa,1956-09-16,1964-03-04,3954513712,2278
KiNYnfdeegbfGRjDeZqNRfTokYplAhwlPGrAZhQBNmzzbihcIHEOclTAnGFrFkjteQCohhSrhU,1980-03-31,2018-10-01,6482618295,4034
pcsqxPMHwNvjMUebxCajUWLT,1983-10-01,2000-12-03,3872046952,1583
uyTpnWhQnmmWmyLcubTysMXphMywEPlQpxFrUerdxqRuakmURQLbfsVg,1998-05-20,2002-10-07,0270462335,3245
xSJtbxWyaqJAsMpDMVqCSJDPYvUnAlgXFrGz,1986-10-19,1992-10-09,3566732615,3317
JFTHkbEiyjarLQadiDtWiRsQMZsjHGwyFvoV,2006-07-24,2013-01-19,8904876122,463
pAWdYxZexZWULFDRokrXEOJgAkOUqufPqDBlSCLQBzxFEfpLOxCoJt,1960-11-02,1993-09-02,0955379741,634
JZDistQdVMtqqRCyaNRmbLXnYxqUuaArqbBeHFtWZApTvWvccPrMASkQJRxv,1958-05-23,2006-05-18,6374974397,1248
zUtOovwDjDCjaCEKSnqaZeD,2006-05-25,2011-01-10,7147767786,2705
rPbaKaJkgGkQSjDaQjeyZEivQvYlBskIVZbrTvWJjzUdRktIEkMkNvMCrcaXKkInlCQSsHaFEPZyrEBKrNRrkHLnYlrkZUb,1979-04-04,2000-08-05,5408124328,1412
kxpwcfsRrJFGgJNAtxiTZMvjwsmqpRLRxawvCthDRhE,1989-08-19,2007-10-07,1194461328,523
SKSBVUJZeaVmaxzBzHRiMdeufyIiZuToUDByxlsPJXnNtMYVQKPyjOXrMDDZN,1983-12-25,2017-12-18,3671892309,433
VnlGOEjHQrPEHMVYUPWTHhKHxIpRDNDRQWpwIWZDqcUgJSVcPqukicpXDlnLLzhGElseqEzJXfbia,1956-01-02,1976-06-15,3177672294,3606
TIqhTqNvaGqnQhSfBlaWHscSAnjxEISGqmjWOOTPLcPAvYOkEzTPXapXJojnEQzpToZiQtHEuyUhlYOuXxtlMt,1978-04-07,1984-08-17,7657834509,923
hQeUBhhcASOLyyytTy,2015-11-15,2018-10-16,3188981155,1696
BAKoiVYzqCOyGlurWAwEJGmEoNfllEpCkhDHoOh,1997-09-15,2003-11-18,0056995500,4758
gUSpZyltowMRWlMCInpZl,1976-06-06,1992-05-25,4065968191,1570
KtBqmugysfDkGTjLWZaYhpOETIYQomhodYcTZPnFTsVTpOixyTlais,1956-03-20,2009-01-11,4183486405,2007
nLOfDQGHsUHglakOzuXvGJVjLzh,2014-09-03,2018-02-27,1786415528,697
zzrieHhucVvidfCXnooEOStMRrKn,2008-08-18,2012-06-02,8217015548,2296
izqpvDlqMsqGaWdxVaJZFyECzNjPUKLheOrwXnhhpalhfpQvjDaBHZamCYwKqXtLU,1974-06-02,2001-03-03,2162553298,1271
CqKywoTjsZXTnvHVuux,1965-09-13,1995-05-27,5280814477,186
ugTojbUDXOWEiLTHFmKQdLwJEzmGqcmMPBOwZqoxkrolmdTvTeOxFnRjXlXRHlsyUngcFubTfZWpPlBNRDSRskILp,1995-02-06,2017-08-12,0683843395,2262
uutEZDpLglfuWYhHzvPZByAabmFZSaINybJgkNRqsKwYHbSGRZcMBVEoqUCdNOuAxXUzWHenVVqmELdKRVvCb,2003-04-02,2003-09-29,0444044629,547
rdlVWeGbPWQAkYghisXsIvhhLJgLttiiQfCABMTErXoNqXGSTiQRVOemjVlyKbKjKfq,1994-12-23,2000-01-04,6373227303,1599
tJFQLxuHqgbhxDtIhFxyRoqqGzCEDqXIQzltuUkigPBLUquldqhfOWWCfqq,2000-01-13,2023-01-17,4039043569,4108
bDmkWALdzvDIhvSRlWBmNOrvAWLuQWugKqngJpXCXAGGpzdREKmudxQdDGcRBRHOtAUTJolsZRIwLMUMJs,1951-12-07,2017-05-07,6926693723,4771
hskOUaOfVaQDtCOxJdbntlsXpIZTSGHDIZYmQLVtKzgjeRklIVfyW,2005-02-11,2015-02-10,1013857816,2843
CulAQegVUPdRqzcFmtMhTJCpgZycxWvZr,1985-02-16,2020-08-08,1670156024,2192
RCbEShonAUMPO,1991-10-02,2013-05-02,3082035572,4725
BmVxqgjnOGzMkf,1956-12-19,2022-12-11,7088349168,2624
JrptgzekoqqInOYgAjDtYRXipNJCEWDhdBWBfdNUwQiXAQKBXHjWTrYUBaEDSGGo,1980-03-01,2016-11-04,5891893630,66
lQajHDBgXtS,2021-03-16,2021-03-16,7435107588,3024
UhJVBxLoPeCshmMaObFYXBGlOijoHKNSEdjZwyvsgvecANsEazZSoZCMarqJGLETpwcGhDZjfYLtJUILGAlLeGydGyUoRMT,1996-08-31,2001-06-19,6154280434,4448
yNkUcAKCekuUwktvEwAlGRVCuIVpbuSAIRzVEGTZvkYPZrUFGZLrfwAtgTsFTfsXNQBBGjeOyuIoaoCBNiI,1972-01-31,2004-12-07,6717435008,4351
BtItYrPaiTQmLcFIlfuzatwgi,1983-11-22,2022-06-22,3245618442,97
qZxdVwZOFEUOvkXUEiEVuYsnfYLVMYVavQAgIYGgHxvSxUsFjLhUWVEDooz,2011-11-04,2021-11-19,0632017890,4166
kdeTOsQLTMwYywjiIrEgUMhXgmrXtjGBHrUdWYstAJAmWbIcRoXlpjEHsMCSYj,1979-08-26,1983-05-24,5848503681,3883
zlirgmFnxSHuNzKYGvtpffWaLtHTNTLxOEsbceySkVtziVbzEXokxowOGZsdMU,2003-06-15,2004-05-08,2740855536,4062
