SCORE,EXPLANATION,START_DATE,END_DATE,GUEST_ID,RID,SCORED_DATE
0,LBwgjZkEglPaOziDzggQaZpbWSsxcbLagxfVQyJAqXULoeKtXdJhXiRcJbIPzlbRDQSJVgxtkJv,1955-08-12,2003-09-21,5383733985,173,2016-04-03
1,MPMfoGSUhfsFLCygkLnwNVGAkpejHlMTAKSycNCpsFkeKcJdXMqIoytavuwiAmdepHXbThcZmJIitWgBmdHxjWXnTNv,1970-09-30,1985-04-10,6053700702,4315,2021-06-16
2,ZdSSAHBruaDGxmimatDRjHVbSUbgmzjeqvuBbbYehPaGoPcjH,2006-09-30,2017-08-18,2025684064,1241,2018-10-17
1,uwZrWkkVNcnpqiCGWuMhwaghlOlxZuDLpguejAzubEfYNsqALVuhuGwMtAet,1951-04-17,2008-01-12,8555976047,898,2009-12-01
1,loxAIqVYeWczignCgLOFJoeEtSbLYaSZlNhaSmAun,2002-07-15,2014-02-28,8948851855,1723,2021-04-30
5,jyJQmTPqbuzFKyRRLMGltLsvPQRElRzhHgWIDWiyXykJWJFUDaVrHeFOzte,2010-04-12,2014-06-28,7471953754,653,2017-01-31
3,PHgreWNspAlpUqmWNmQJLmzyZiYyWmgzSRgUbjXtjcOpPPgiHP,1953-03-06,2018-03-04,1069439151,4310,2022-09-07
4,WYpRTMiHhTejvLYcaJTPVtFKbToMscNDqItahmcCvRSUZqXvsqd,1977-12-12,2013-06-25,1165836813,3017,2014-12-03
3,sDcQFhEjDBqBiFxGKbLSaAEveiJyqsxkRLIbPMznRFEGzTymNJRGXtUIHLga,2012-06-09,2019-11-30,0519228247,1573,2020-01-28
1,vZAInWiDRBZmDjrxgduWpkisoijPbUQRFXBcrQdSETiLaGUulAfJttJq,2016-05-30,2021-08-09,5531374035,4018,2022-08-31
1,ATVlEmwefkhtxHHtpwJJvNLpZ,2004-09-27,2016-10-27,3304932186,3053,2020-06-11
3,hpJJcYLLYWxkWzVTNxl,1955-09-19,2009-09-11,5677594010,1023,2022-06-27
5,CqULjZfFqqqgxoKtYycdTuVNXuteoLFXXIAPRuggqHAvMqUTJFDMxyAvDgypszZ,1955-06-02,1992-05-18,6750087730,857,1992-12-02
0,QtELsKIBQVRCUvjYCJAmajdsfYnaeKfuzhYCtLNAtbprEpKawItQsUkuGEXbTbKSdSBUoWpSvhvolvtVPXxbJgsGcCKAMsgadzD,2005-09-20,2012-07-20,6435075730,133,2020-08-29
2,VcHlZXyeskVXIkCozDtvbwjXZwOVSeF,2012-11-05,2018-07-21,7765595324,786,2020-02-07
5,qjuzgFbJfxrGlHl,1987-02-16,2017-05-13,7575639149,4749,2020-01-07
1,zgDRGMsgKQbShCiwYejtblZukHQDyZmVKwPFzADIoHeFAVVUdUSfVfMptydAQTLXIjsm,2009-12-08,2017-02-14,8765201352,4544,2018-03-28
4,VDUWfHPAGPizHRsOXmBUmdRwmxOsgFDnjqRvpTjkRIYhZItnrPssWsbeMKrIyHTZkoGqWKpkjuqsbAEVdygWJQYiNcRwQxiU,1978-04-19,2017-01-11,0815828717,1388,2022-04-08
1,HZozswBKRnnjePLogYrpEJBMlWOEsksroZeCAfIcIUHguMqfMWujqeVc,1969-11-22,1992-01-17,2821523393,3596,1993-05-24
5,SvTWrWGBEuvcUIKkzLTioiGcOYfeyXNHcFQQCaVLcCpxpDyqKBNVbqaqqXwlBGkkPAGBSQdrgpottm,1952-02-07,1990-03-19,6914700358,3768,1990-12-19
1,NjxYBjooeaJHWA,2006-07-22,2008-12-20,5363157126,2746,2014-09-21
0,nXoYkcKXGZBaGRCEpoEsGUbYpQSYbqUnglUkcnNIOgtmpkZPeKtgHUrQNdIwCpxUaVMQDewCXdAImJsWx,1993-04-18,2011-11-05,8171582954,4988,2017-04-13
5,NkFHrhFHVaPRxZfECTeUjYtRyWEFYDpddecb,1998-06-24,2000-05-24,7988160902,2845,2016-12-26
4,mQCNWZVUerjfOjVymPgansZGiIoMmPUomNvceHVLReeydCvLYedaUZxcqGUgoWCFpXBKCZFxUCIrKQOebkpbQFYCZnusfBx,2008-09-24,2018-11-22,5277171715,1741,2019-05-28
5,UzBkzZBDVGJhIoagDWLQuXJJrJOuaqxdZviMoRrYGWHpVSdBmlBRbJBGyqFaBJudxftccPwCyRIuTORKolhjYAcLBTahTuv,2012-11-18,2019-12-03,2522435331,128,2023-01-05
0,mRSaJvZEnwetzmrtUQlEiMWCIXzYXZknyMibRpoIneXTPXomgzREYiJuYWMHhvsEwYuCZ,1996-10-15,2004-03-19,2738052527,382,2005-05-21
4,HJzORIvFXzGacFRYzrXNVwz,2019-07-18,2020-06-24,3688894484,920,2023-02-08
3,ZgxHgNTnRjdbVOpmLxXFHctuPgnISiNOOTjToVAtegrIJMUlcUQnb,2014-05-17,2014-05-18,9470882790,1176,2015-06-26
4,EQWuCybhkVbmVMiUoKOtHgleQDvVbmnhMgXVJWHszuloKlaLLEtQZT,2004-11-26,2014-10-28,7006286304,230,2016-06-13
2,bzbZcrmTTMRverwzVuIXvfVsUHvjTLpF,1986-05-28,2015-09-03,1112092977,4444,2019-08-20
3,CYvFWwjNBQcVVzmvqQJu,1964-04-28,1966-08-24,4700699987,1016,1974-01-23
5,zFgJfmRVvRYbWyVWPGmokSamzRzWVaeBPWBBbarvwMkLwo,1972-03-21,1991-09-18,4971337504,3651,1997-09-30
2,NmPqbGKvsymLdUEoIrNhMcwjaDlnWBqsVfKyxLzrklIHYUJlpdBRqXHXhJ,2010-02-20,2013-11-11,9611647252,2627,2021-01-23
5,vGiNgGAaBGjWXSop,2014-08-02,2020-08-24,6936078239,891,2021-03-09
5,GZprpuXccn,1997-10-29,2017-01-22,9191978926,3760,2022-07-29
3,duJSEduhLKZoURzewVtxrsmKSlSWeEpfHBEKPGqhQOCuQUVfzoDJMPfmsHctDolsGmOpuAvG,1992-05-17,1996-11-19,9349895157,852,2001-12-24
5,bkOkoLBGceGAcCaFsVfTuNMGvPlcNMGlYkEgeGPdX,2019-06-25,2019-12-18,9250918967,2084,2022-10-02
0,KGFunaLjPVJXiTorKVRabVSXXv,1987-11-24,1990-07-18,5342730940,3036,2018-08-22
5,ZghqkozLJYMhrksfcXemlAqgxidyorwIHUPedTQqIOOtGfMtBIzJgHJAIEGZGyVQhjumLrxbprVWfgmwLjUkzX,2003-12-07,2010-05-31,4222411520,4482,2013-11-12
4,eFwTRRvipe,2019-03-17,2021-06-08,1893001519,967,2022-06-10
1,WWyUojIhVfCobeqwBJuEKtZewkRhuntmHdkyFcCtDFaCEzNnxuRzrhOPjFbZAt,1982-09-13,2017-03-26,5243104265,4183,2022-09-09
1,TtvKieBZzfFMUOcrmYNVFhkwzArylKDYsTxUXDhGONLPikyBoWpVOAWHhAbcJfpIIJLwlSd,1994-05-10,2003-06-16,5815069563,840,2010-03-31
5,tJnTbMxeaWobgYZMTsilQMnSObkFXsEpZVbzFZCNlfcWzuqcD,1987-09-29,2010-09-12,1068481234,1527,2011-09-01
3,LbHTBPnIis,2018-04-10,2018-11-02,4891305214,4427,2022-08-16
2,XWoyfaeiEhpZdmBhFHUCVslSUeMElTIXtgjutfVunMr,1971-05-17,2003-05-22,3346920029,960,2004-02-26
0,KNheBHCzociqtnaFAaSoaAiOBhsNsmxDqDOTatiKDJxLLBauOodYPaepTPqvFXUhoYJNiCATxYgYYZIOAC,1985-01-11,2021-10-10,6450831455,4591,2023-06-29
1,ZMzWWLxqOekRspohoavkpbpykVMkSJqnsXGSHTjbhnRAlVJjbPLCaMoLEEsCYDWNMTiUq,1991-10-02,2013-05-02,3082035572,4725,2013-09-01
5,dqnqguntgmIhLAMxcVxTAeCMuObicKedQzBFkqVTvoPpXTIpqJXbMScalBzikhGNANMkrHvTc,1950-06-23,1955-08-12,1759133210,2740,1988-04-14
2,qOvpWytKZMJgdXpaSKvHlZGaGZsBwXkOxoaBPIGoVoFrWhcUpYZbQYzyXdAWeLDyvPuKCowolJpwsbabFfLWaXgIXPS,1969-10-28,1975-06-08,9611333080,1105,1978-10-26
1,ldGyacyHLgSkWRRKACgMdXDFeWogfCYeDDXaDMEHCXMrmJxnkgZLqlNrXphguuFdOVe,2007-10-16,2023-01-11,5799505805,4802,2023-05-18
5,PgWKobmcRzdBWUxaMCsIwOcVYzB,2009-03-15,2016-11-15,1633562416,3049,2017-11-10
0,zWhxZOnbgAXpLBouaBCrpdSpByqkNyZhBCelzlPjumQmAZvlOKSKNyrZynIcDxiwYefvyVmHPyaTnjnpSCsNqRXoSFexXHjqeG,1996-04-21,2001-03-09,2357851865,3358,2019-07-17
3,ULHTQpZMnzrpgoXxptAVqBFSfcJYVaoexJkFWsaBpNOVCNAwTwpuzyTlegdZDOdRISeYuVDsCDkLjNSKMjVGkLqki,1966-01-04,1982-02-23,7805084501,79,2010-12-17
5,skjldLBQpKBOtggec,2022-07-26,2023-02-15,1111532284,2054,2023-07-23
2,bMODRdXbfLrZlbNJUlNOceuYFEYwWfvSDcyjoodiNVeaqsVWopjAzLEjzWEIIExSLqaJEIEYAox,1984-05-09,2012-12-27,7393222827,2778,2022-04-12
0,tAVQMZVytHyrCtKPcwMMCAjlRfQsJRggUJANGHLaWzfJRzzNnaPkJgkANYmxtKAEjxgFEtTCoXWPgGKIqHdwWXPpLs,1987-06-26,1993-07-06,9514968297,1020,1996-01-24
4,ntkbvzzNvkZskqDQvXkI,1973-08-25,1983-03-31,7255762315,1388,2015-02-28
3,ZkTWMxjLjQISKAntWyiQwSQwAzEtduUMGxDbqwrqUHgMjkVHtYJjLlSxZjnuAjPFGwGxZsZTFE,1992-12-21,2017-12-12,2889967001,4155,2022-05-15
0,OXdyHuHjHjzegiuriYHXadOrOLhFNShlvJkHavQSxZerzVQPXaUDVVryMNJajzCQGDJmLtANypdJQkcjlMLIPuvzYAhOqyGeBj,2008-09-11,2009-09-02,2568370459,2623,2018-03-07
0,SlEzJUSFcEyVDLsyyBLhRnzlypdsIaDPOtxMqdmVdtFSAzcpHKYEXe,1973-09-25,2022-06-05,6065771938,3053,2023-04-04
0,tLxBRfYMiWiRWFtpSKEUBYYkSEYquwClitMGqvDUNVgxdUpPscRMnEcbjilisT,1997-04-26,2000-04-16,8560155782,2000,2008-02-28
1,gyShBTXHzKLbmyxHHJJ,1952-07-20,1998-12-11,7575879641,3647,2006-01-09
2,npETCIcDgcXFevwbBQffPsfcrrCZvYHzkdjXLprvySbceDtDvFFrdiHzXakOFOYBqTFpopoFknJbNEIuiXsDRBCbjwovyxnS,1997-04-11,2005-09-17,1545935885,3813,2018-04-18
4,TMetmYadtFcIaCXPfvmxLFlWSYEpRiyyfjryPabiuuRAfAOOkqjmRwndnOGAEbZeGEpTqiUPVBZOn,1953-01-06,2022-03-21,2182177938,2939,2023-07-05
3,TKJmNSPWuRZzIbogOj,1952-01-27,1956-12-06,8266342414,2619,1989-03-06
2,rlcLzkMsnnACMaYwxxkuwYxeUyWnqkJWFXnAeQEcmZlwAZwfVVQZmrpFCPjGjgOqCQH,1969-04-02,2000-01-03,2768852856,1158,2012-03-16
3,SRMkBztfvPcnfQdKMoRZARNBSauBgL,1999-03-26,2013-01-03,1636049728,902,2017-05-08
3,fqJZupClOtfZnXOiUb,1950-11-12,1991-09-15,7259321052,1765,1998-07-04
2,XgRwLdcnreRNrgPxpQyOfTJZmiVFARBQHfac,1994-05-15,2014-04-27,0632991900,4323,2022-02-21
4,bYMmvfYFAHjwByXEejJFacHrBqCFBfvJHIbmqmYecbFJNScYDhCuVNJpdtGoRxShjAmlaJkiOlswwTgGMivyqSuyEU,2011-06-23,2022-08-06,4390175862,3232,2023-06-11
5,XMLKSkpIIcNQdBaXTxcgjTPf,1974-06-04,1990-10-20,6524696311,4774,2003-11-09
0,ssGqxUOPBlrdnIXDPUQUQdzfnKboRlggVefsSFgoERcAYVMAiYxtrRCtxnLAPtb,1993-03-14,2005-11-22,2363324041,244,2023-06-06
4,QurFjikvBswotOAiPnsKPwmiziLEv,1956-01-18,1969-04-07,8772514335,3865,1974-09-24
0,zcWduNHWWkbkNrUwMhtWHjbzbogGaTyQoMipBcDfsGXAKJzeFTNMiqQKXi,1999-12-06,2001-02-08,4823633392,4338,2013-09-23
1,DFbglFnGEkgheOiHlRQRySITjfmnZWHPqbGDwyEDABsosukXOuNKNFYwIjRac,1958-06-30,1961-05-16,1414694451,2270,1994-11-14
5,kGumKheUyJoWvUHekcQRuHfsu,2001-03-17,2018-09-27,9797844865,649,2020-10-11
2,FevjcaSNHZRfSmPpcNhbsUGYTMSLfDOBrGzrvcUJPFfdIUIsbAvgNTSWSLEcAOUuDQstoTQMLqBLQflTB,1992-08-27,1999-12-01,3970292710,1364,2010-07-07
4,jyTJSoVIRwXyWgmTZXAcpLuxYFCIToRWMGBXExTkWCVyhntyDxvTbhbjBv,1955-01-07,1990-10-30,7221193885,3606,2013-03-29
1,iUixxYTvvSqKqORQOHvI,1973-03-28,1992-11-10,3525679452,2901,2021-08-24
0,lWvARmYJDxRFpgpWRjUyJtJvmEp,1974-04-12,2006-05-31,6465160306,4099,2008-03-12
1,GFyujuadABlZksIJoxQzAhwnrUwpTyIazRIIvIAuaDiGwBwAsrVkLc,2020-07-09,2022-02-19,0967147059,728,2023-07-07
5,grkEOssrGQvNJizfT,1967-01-28,2005-07-20,6128753047,2588,2012-09-22
2,NlXdADQrhNsbZPBPgiFwEBhzXRacKDSHabyRBmcXPkzOotLeoMSnoadhpfaFZOWAdyePxdmWr,2009-10-25,2010-11-30,2157351165,4284,2011-03-30
2,ktyfNBpbZIbFuJLtafeHPwwqkxKlmbsKMETCcTHMTvNMCVHxSvc,1969-08-05,1979-06-15,2469478474,994,2006-03-05
5,yNJCdybLzNrUUQXBfzsBqiNLGXtHQOcAScSkhvotUwKCIbzZAgrXmbETjaoasSWKcsEyPQTnwrjbLGFmhSQe,2018-05-14,2019-01-19,1795751484,3481,2021-08-09
1,fbUQHPUdYezqYsyvpUIoxFvtYxxtYR,1966-05-19,1999-10-15,1028511544,4753,2016-02-08
0,IGijXiwNPoygliBPgwOHLfwWyOEDGuGQWTwAvefZFRiOmVWwhB,1964-06-02,2004-07-27,6777604002,4560,2007-09-05
4,HTtNvFlPWbiHEWyzmPIogsLelWCbmKREVYeotMsQRvVMwMWddNuUsuSGjcllWxhSrMiNybIQkxCusxWkW,1991-07-09,2008-05-10,4927099459,1240,2020-07-30
1,eEoqnBFaUYLPTNlTqfvgyoRYxLYhXkTQZzJVKvG,1972-01-18,2017-08-18,2891571652,921,2017-10-13
1,hWPfnrXiNHWFyLwWBNFglDQEm,1978-04-08,2007-04-03,8474652163,2782,2020-09-25
1,WpDgrdrVgPZUzPGOfIqIuZgVBjiQtgGGSzhCGiRduNkHbaxXytWetIrHAsEnxAhYRWHciQluTXUBz,1991-03-26,2013-02-28,5643798608,287,2018-03-23
5,aOqBCtVGXEuqhDIM,1955-01-19,2014-04-22,7600641889,4322,2017-02-28
2,PKVtlwsErPykhpRCgYjZUeyQhqbjbWRVynJVzTNvxaCLiNSbgecvVhLrCdsoEicYb,1980-06-27,2001-01-31,0204738739,3595,2013-10-07
4,EENbmxAdeCmSzWGGd,1952-08-27,1978-06-19,9652196117,391,1990-09-30
2,qAQZTUFSklBkwHtkxhJaCDGopOxWSArjhRlrgCVIdXrenOPUbAAkuwFVunKsjjjIpapyBSdZcyPMSUWFupGcvwYWvWXxYeLMTIHJ,1986-04-06,1987-11-12,6958959837,4535,2009-04-22
1,GXNftTHXCubXluZsECZMQZRdJgsQiGKboHpStZgFwMhFkurPcsqljuS,2013-04-23,2022-02-28,4154343804,1595,2022-03-18
2,WsgFtOOSiCcFeoSBuScnXSahsoPRKyKRLFOuLNNtzfeXPMxscukdeLWbtVFGc,1956-02-27,1990-08-29,7768877794,2348,2000-04-20
3,ZwLgbTRcBRVhBGmDzKRibvGfcsRnfjZDYyabiHHWFJvKD,1980-04-16,2015-09-04,6071397290,2356,2020-05-02
1,TaHUPBmwFUILayGzIGbEbRUOYWgPoJYGslYeqJvycckPEWbVvHtduWMbwGuYUia,1984-09-21,2009-04-16,0177838998,4389,2016-05-29
0,CyKvGUVKNIGbqUekKUvPuFTkRchtZPSDKTKXAbWebiUZpRIcxqBhXWAuvSwRsIeCmsrsiOFPKSClwAkSKACYbaSQ,1966-12-18,1978-10-02,6663936255,1313,2018-12-22
5,llrebOaVkLofTPDvzEcCMfyIAQcvepMgR,1954-03-28,1960-01-19,6146112179,4579,1990-12-23
2,lefkVeoQrQlfiWBqthlwQTvedgAnbJvSSBjLSXjQogAqeobpvpA,2004-09-07,2023-01-16,2118218552,3783,2023-05-10
3,KLLWGOsCKXQRiStoUCnacGCZnfHlXWkWQezSkrIpKAe,2006-05-31,2016-10-21,9969231050,3010,2017-11-22
4,YpDUlHqBBUYJSUpxuSfXjvGgZpQWwMfxBLzqAwTdHcfTeiSSuDtwMlJudEjBSsFtBQ,1980-06-21,1983-02-14,8363621828,877,2005-04-15
2,dChlltndZTAzyAZDTfJAQwCvAezavomjfNialLSXSGumPiWWevHmu,2015-04-13,2020-01-25,1778259123,4069,2022-03-13
4,GCSKmJlrutAKeUsyhDKuV,1971-12-02,1976-02-28,6495972176,1835,1997-03-01
0,gqgrbgJHKhugIADpoPJ,1987-12-03,1991-11-12,1452354416,59,2011-01-17
3,AvdflaORvpBTUFJpLBDBYjtWXYGmOgGsfZHJmhRLLDhQuNQtzKY,1960-05-18,1988-01-08,5581745344,1357,2006-04-08
3,gVNLfpwJATarjDpysGzUJfBzQBRIJbcsVNcpllnIGWSFJyBJrArWJWkfoFLtrhyoqDKFRArFKFKqHpgedpeUfzFpbaMOmlD,1984-08-12,1996-04-16,6240886134,2889,2019-04-09
5,cPvXukfFFVVEydoMusvlFVnjRihuAjgzypxlKuVauHXcxVzTYithkDLGBRpBuFBBtsYBryNlnFMBMSLfArq,1960-08-20,1989-02-11,7131032884,1400,2007-03-01
0,weQVpXAaMEWjXjWRcpXZSbTrnwSFqgOzJJLxFDyWqFxTGiKytUoOFwzaYoe,2012-06-03,2021-04-28,5235240964,288,2021-09-26
2,CfJLtreRJLWhxcyNInpvQShMcHHbuimAZdAGDKajfuZnYDOICy,1987-12-31,2008-04-10,3308091563,4532,2010-01-23
4,mBqzkOnKdAbuNMKUPcsIYhgbQoTWyztKxsMDLFcDXacmcPShItcsfnyzkbJvNvXFmTDIFEpGffhjzrCOPvkd,1954-12-20,1958-07-09,4773736939,1050,2014-09-29
3,ckLAOHCiHlQvmzbyeplPbWyNlrXARNzJVTfZhVqGXFWcbaNclOSAeHvAjQROZkqWrRUySWXXbRy,1979-07-24,2005-11-23,3401009058,2368,2014-04-18
0,BPrLuSyCEruSvSjZbmpiBpOYZsCkhTXGUvDOgwYmtlSGgDvPXpVIPObcCAdXDFiiNYHGztRubMiwxjiKfyRpvPeWhcxLukonw,2006-11-10,2022-04-19,1763212543,2361,2022-04-20
5,QpdgacinrPFc,1986-09-10,2003-06-24,6802048805,387,2007-12-17
4,oZUltfLRMfjNadQRfqOQxCHTtjBrqnFfPUGKfBBgVnsHAGtyHRsygdRUxvYxWg,1999-09-10,2006-10-21,9266145405,4149,2007-02-23
3,XEEQcoiotEpTcKsbRwGFCoOVWLBVRAyRPNnIzJGhsmeiaJgrEc,1996-12-18,2011-01-30,9003722499,798,2016-08-17
0,mWQIDzhhNALhhZkXlB,1983-09-24,1990-12-18,9920064861,1548,2013-04-24
5,zsRFJhDvnsQODQgVCnVaUAOYuZaWxvbFekjsASvDyVrHKKqjJouqUjkRQItGt,2015-01-03,2019-09-11,4623183985,3778,2019-10-30
4,vHcnmVbIgUQunyZDADdaiiiGPtxQJVQ,1981-12-09,1989-11-09,8343224825,3179,1995-08-16
2,YWCiTUXjfguXydOnavHOhRLwIJGlHlvocwfbvOuCRuXQzZvarEjdBAwqcCE,2006-10-16,2009-11-27,6556645957,562,2016-08-06
1,SshyYscvXpIHjdbgilxqsGdyIGLKdQgkFikWqVl,1978-04-29,2016-09-01,4059520375,4478,2017-07-08
2,svRHEpSOoQcyuXrsYUKLH,1983-01-31,2001-01-28,6958983151,2263,2015-01-29
2,uyWCTbOfSPnihqEJHPPmNqEvZEiqlhUmlRFOokHBJMNKEnlgLGgVtYVwqfddhAmhIXaXrnzxzxAfHlmztUtNxgbiKtJHkdZFoMvo,1999-08-29,2022-08-24,9542942174,225,2022-12-12
5,VxRxtpfOGJNfzKZxENIkRs,1997-07-10,2020-03-13,6768121992,4212,2022-07-21
5,ZgJPieWzQgaMReBFlsQf,1988-02-20,2014-03-27,1631330270,3893,2015-04-07
1,AAZTHNtmEbJazMcgGhQpIRWwqRtZjCmVKAwKMuxPtUCHQGttBeFSPcbdyuosrhimsVXk,1975-05-25,1993-12-30,0836229914,3019,2010-11-10
3,QmGYwroWKnXxwcPWNFwM,1984-04-13,2013-09-26,2793230722,3341,2021-10-26
4,UKUGJiNRSVhXDKYkiAGVbJLZbcLiWgLUnxIzebcmxyRKouswfcObNegLOQPFBxHsgNzdCobGy,1961-09-02,1972-11-27,3462174034,3706,2018-10-14
3,zCNUgZtPBrfgVCxIcZUWkouSKIdbGNFNI,1998-05-27,2016-10-09,9272262341,103,2017-11-29
0,pLanPvdlDbYYAPWapmkwvcNibFITiaEqTh,1998-01-21,2011-09-26,8363621828,2124,2018-07-31
4,bhamPAYgRCpXbxzDypvKAAAe,1980-08-31,1992-06-21,5635878764,1462,2007-09-06
2,ylzAxFwVxWnrNFveakNCfeiNxHaMCJrjcGBgWUujsFiWRJOEjwcDxzMXHMduuQipKOWMDFWWUwpsKNpAiTulRQJCGpa,1970-05-06,2022-06-06,3664020927,2217,2023-01-20
4,oyEssKSYtXTVWzRsnGMsaqCiaONVbEMMMocMtuXpYrbPwhlOGxevFQAljwxcevTcvnwdVfQFSnuUzCEIkyqzaxGBWKbiOVlGXpG,2001-04-21,2017-09-10,6263612955,2082,2022-04-07
2,UWjEepYShYVQgzMCHDrzFNdJWT,1992-12-03,2020-07-25,9898374980,209,2021-06-27
5,CyQZiTppLHfaLklAfhtRZdIIlcIZVfUqLQXtgHShzwBhLwyYoICrQTtmIhxiDdWYApGcjGkhoiIltQaXOTmtXGgrPasoDzYXONk,1998-12-12,2014-08-10,3752169977,4211,2019-08-20
2,IulOVVsdmdkgUeEbnKrbkFzIeqtNqPhIVOzdQDaMOllbSYZvoRBiexngglKYBZMpjnMqKybdVm,1973-06-24,2022-10-27,2474940404,157,2023-06-12
0,UnSIOVdVaVHfJCMEOLhKFoJtRAJFnPdkrILGQxmCaMvjjHusMxYxeNBnXNjlIGat,2019-07-05,2020-04-12,2487262450,1751,2022-11-30
5,YjpGyGYatOUSWufMDeAFLcEjSbXGVEkhlXQrJVApQezellQaYOVOBESxYzAwQpfDLfIOJUiNiFC,1974-06-05,2017-08-21,6883611626,3780,2017-09-28
1,eOmIodkaYGyKcJMnpqQVtdVqmMKeVnCIvaDIeEPINtmFfMFqYvdeDQyrxcmyZfMYqQgDHMKdTbZZpiwdoNBTAxbozVJIrOqCcPUd,2011-08-15,2019-04-10,5285953267,2711,2021-10-29
1,MrADEuhyzkoCQrYgzOfGKAZIsPKfCztRFHckgjadxBEPbWJIwmNNtSpRvUlwjZYkQELWyKJZ,2007-08-10,2013-02-09,2962036590,4540,2020-09-10
3,TLUHYpBlYQUOVORXFKB,2001-04-06,2003-11-12,9156153630,311,2011-01-26
2,VExGqvsPubyxVlUhGWIhdlWGemttSMuahyeHWKmJjVPHsKjmgzafUyaHpQjdGIHWfOnqQZBFinPNGBDoxujPtfHUnlrOUqlQYzuo,1971-12-04,1974-08-23,8932893639,2091,2015-08-20
2,GJnlqggXXTlSLIBQkTZxYvbjmPHpAsmGcyabNKFwGTfAYPYCOuoMfhYXOZZiENHetgHMuIEZlpsduRhunNHEyEIALfJMgswGsJHA,2002-12-21,2016-09-05,2378455134,278,2022-03-18
4,ssiZNqHYYXXvb,1971-11-25,1974-09-01,7436131200,3145,1978-11-26
2,iZPicbKFKuGpFUtRjSaupmEKBKxMomVQQAbOQWpDgZnNapKaAebQKpqbRIVZPhviTaQJzKTndmQUMEfJc,1966-01-27,1972-11-07,7102841279,636,1994-09-20
0,AtQyCVhzUAErXHcpEaOxWXbkvTgKjGHpuuyty,2006-07-30,2010-03-10,7988171156,630,2022-08-18
1,iguAsSSiQRAKsfrrRiTehgSVPVaxAaaLQjkZQwVzuyWUQlPvyBlksQFFzKDkfMKyYjCYqbCSqxMhJPacDrgmfJHRgyLSpFLmKLZ,1995-03-29,2017-01-20,9083648076,3400,2021-11-19
5,OHiInjBXvMKeoQljMGLglwmnLwWwBKbsBTFyimDSbUqlddzmGRuJBVpzVbmKPZsbFIvvaeyLQq,2000-08-02,2023-01-01,9140870270,1329,2023-02-08
1,dUgTzUwHOmzCIXcjFeASLgwUsLkNaaAyQnvqnASvzJDSCVdbPIPNUpsiDYLZqFDeQFwfnJrkdavToSmkVpETge,2005-09-01,2014-01-27,3412939168,1162,2019-06-13
1,eyxHBRTErcApfRGIGMjIDwnQmOKAyalWoiejVtjOuweDkiESVgXeVxBpmYoUXkOkDBIOpJIMkCPMMFaiEDdUo,1971-10-18,2015-03-05,4911853987,22,2017-07-12
3,kaHntdMwMaRlaODUUyFlctDLNQWetfQYyES,1976-09-27,1994-12-24,0082940305,1126,1998-08-12
3,PvXIWCcIVNnRAgaydybGqACoE,1998-10-17,2013-04-14,1932489781,1552,2018-01-25
4,KyYTDXSaBnemYQFWktHzTvBTgHHylkKIdnbjkfCYPXKkliXrspKiRcquCORvonDCWUwzfJumcNofqRiKTEWrgktRmHjfGRsywHu,2011-08-18,2020-02-05,9433829348,2048,2022-08-07
5,mJRLganRhRJEttcohkPyEfBeRtBUqdminkgkRCXJEXQCoPKuLqkPHcbrqjSBDkZGzmOxSyMrujrSoIKhRbtV,2012-11-28,2022-01-18,8639192749,2291,2023-06-13
2,ggqciBzxpnvYOGEBZWGutMmvilJnjaeeKanseViPipwudeChdCTeMJXePqWyHfr,1997-04-09,2013-08-26,9278047917,4862,2016-07-13
1,IFOsDwuoaYuTqozJQHJIQcvhlLDqyJEtKagltl,2003-03-19,2006-08-21,0920873839,1728,2022-05-25
5,PFJmkQFAWtNsVBmHZhToFsGHpuNRTWrBsrQbUcOHRoCOepldBZALpWhAsHfduf,1993-06-03,2015-10-09,2781996098,2042,2019-04-22
3,JftAAZPFgWuXlVfnYYXIxoFtRTmqlYSMERUCxIrAZBwklHzIJUemkqzSNBEtFluDIoOJEIWkviYPhfTBVRkFnPsvuaFOQDFwz,1989-12-23,1996-08-14,1694450726,4620,2012-11-10
3,yhtCBFodUpTGqqxBdSJBibGVYtYaZKvrQGNitxfaKWsbOaBGxHABKsOsAInrukKnFbaticgqBKavgmGlxxPajOvgCqHpm,1961-08-21,2009-08-10,0442976440,3240,2018-02-17
4,WerHMuAPYHlTuaiDvexFLsVDFRNpvueeDLtopfvClebjuUT,2017-09-30,2023-03-18,6663936255,3114,2023-03-29
3,YFdYceFcChhWTkvZLXoUyRTZf,1971-09-18,1973-09-01,4894240561,4418,1997-10-13
5,whcgbqrBLffVbfyeEUPDmqwssapNoPJhnwxeTgPWIYEOiPOjepnGwgFsEidkMlUFvNQGFqtRauGiuWOyryG,2006-01-29,2019-08-26,7138630463,4231,2022-07-24
5,IAltxfKLLIkCGUIneRCvAcNpQaKzRGZXRyMeAKIZCVeovIEdF,1979-07-26,1999-10-29,0909874514,4969,2018-10-28
0,DBeljHDehIvQQpOnLxmnzXtqFKjXLWekfgdsNHNgHpsuCMcktlExcYRZDhYKxGevoyjweoCEeFZSzVruPYAnITZReIvh,2018-04-15,2022-02-24,4425633175,555,2022-09-18
