PRICE,RENT_STATUS,CANCELATION_PENALTY,START_DATE,END_DATE,GUEST_ID,RID
149.88,Completed,51.26,2009-05-13,2013-01-27,7872127445,4118
640.03,Ongoing,445.48,1977-08-31,2006-07-15,6557414059,3649
993.26,Cancelled,515.03,2019-01-27,2020-07-16,7272777642,3473
560.6,Cancelled,538.0,1958-01-24,2008-09-02,7971231965,4719
179.0,Ongoing,110.87,1971-06-13,1995-06-09,8042663582,220
675.57,Cancelled,320.59,1971-03-08,1981-04-14,9142592352,3721
187.42,Ongoing,125.22,1963-11-22,1985-08-26,2378455134,4501
976.15,Cancelled,565.15,1974-07-03,1979-02-16,9674913673,4422
940.19,Cancelled,620.09,1993-09-03,2004-10-10,1762640716,1892
667.75,Cancelled,545.08,1956-01-15,1989-05-18,9305096656,760
830.87,Cancelled,602.11,1973-07-08,2013-12-23,6940673878,3901
307.48,Cancelled,225.78,2022-06-12,2023-05-24,7976463965,2303
888.08,Completed,183.6,2006-09-10,2013-01-12,9350072863,1996
962.17,Ongoing,783.1,1961-11-06,2009-09-22,5283292202,923
980.98,Completed,624.69,1959-01-26,1996-02-24,1566244453,1108
800.12,Cancelled,98.61,1957-03-31,1965-06-26,8157802164,2407
466.9,Cancelled,341.16,2009-12-06,2014-12-05,0417736247,4973
635.76,Cancelled,218.65,1965-09-07,2019-04-09,7994404437,2351
217.36,Cancelled,184.55,1962-10-01,1998-09-18,6104637467,377
853.38,Ongoing,660.79,1983-02-06,1989-07-02,7900199555,2253
692.85,Ongoing,370.0,2006-08-23,2022-06-22,2037522714,4798
936.31,Completed,765.54,1980-08-31,1992-06-21,5635878764,1462
943.23,Ongoing,510.66,1972-02-20,1987-07-05,3320632459,2930
95.97,Cancelled,41.97,2018-10-18,2021-01-18,1137002464,4845
681.98,Ongoing,468.21,1981-03-28,2001-06-21,7416813054,165
864.46,Ongoing,95.27,1955-07-25,2016-02-16,0972921109,298
884.84,Cancelled,50.98,1995-05-01,2019-11-27,1176646916,2029
438.4,Cancelled,301.27,1998-07-13,1999-05-26,9550614618,2161
783.65,Cancelled,638.59,1960-08-04,1998-01-19,5547022603,2566
892.51,Cancelled,415.72,1993-08-29,2000-04-01,7533522667,978
754.97,Cancelled,569.72,2016-06-12,2016-09-02,0139222823,591
177.56,Cancelled,74.99,1979-06-02,1982-11-05,3613069512,2888
240.1,Ongoing,141.89,1981-09-15,1982-09-17,7797625030,769
934.99,Cancelled,498.13,1952-07-30,1953-07-29,8677197598,3960
463.08,Completed,252.11,2006-09-30,2017-08-18,2025684064,1241
366.95,Completed,167.59,1980-02-16,1986-12-03,9171631919,738
679.84,Cancelled,339.61,2019-11-21,2020-02-15,0082018474,174
207.29,Ongoing,8.62,1979-07-23,2011-02-26,8169742015,2268
689.39,Cancelled,416.11,1966-12-25,2010-09-05,4110819270,2164
337.95,Completed,89.95,1961-03-07,2004-01-22,0115524465,1776
807.09,Ongoing,599.59,1995-07-01,2012-10-25,7950624956,3440
960.75,Completed,894.09,1953-07-29,2008-01-05,6734754879,2802
199.93,Completed,15.18,1965-04-06,2010-11-13,3177672294,2228
707.11,Cancelled,591.53,1982-05-01,1999-04-21,3456353113,1675
504.1,Cancelled,355.37,2001-01-16,2015-02-12,7977451320,1679
918.38,Ongoing,791.41,1987-10-21,2020-05-05,5172857660,1084
144.11,Cancelled,55.3,1972-08-14,2017-01-13,3683441704,3277
479.82,Ongoing,186.08,2009-09-24,2018-03-05,9863700055,68
871.75,Completed,312.04,1963-07-01,1964-06-09,7249743457,2780
190.96,Ongoing,39.77,1950-01-11,1967-01-04,2942808555,1249
63.77,Completed,13.61,2016-05-14,2018-10-08,2582862884,4570
814.68,Cancelled,762.78,1980-04-01,2013-06-01,0054464147,1189
456.0,Cancelled,269.24,1993-09-03,2018-08-18,8231387673,2959
468.06,Cancelled,133.18,2010-01-31,2013-07-14,8235315892,3046
525.49,Cancelled,220.14,2010-01-19,2013-06-24,0674583478,1672
549.27,Completed,535.12,1986-09-07,2006-05-27,8298780888,4213
453.98,Completed,364.95,1969-04-04,1973-08-05,4458626516,4384
375.15,Completed,198.35,1991-07-08,2018-04-25,9344881953,1682
284.12,Ongoing,245.57,1951-07-12,1981-08-08,3636610289,4813
98.92,Ongoing,7.34,2001-09-20,2003-06-27,4351676358,3983
379.25,Cancelled,366.61,1997-03-04,2014-12-06,8865208225,1060
270.26,Cancelled,203.76,1962-04-21,2004-01-04,9600530837,2272
401.12,Cancelled,101.64,1971-11-05,2005-08-13,5789440219,328
451.54,Cancelled,79.29,1980-08-22,2006-05-13,4623183985,1023
105.71,Completed,1.06,2000-10-07,2023-04-05,4666618783,2511
282.52,Cancelled,134.37,1953-10-28,1992-02-03,4364197322,2845
492.76,Completed,133.74,2013-09-23,2015-02-03,6790741190,3900
7.18,Ongoing,1.99,2008-05-02,2013-03-29,8460931005,1496
640.51,Cancelled,607.39,2001-02-08,2012-08-25,0025205243,2972
503.21,Cancelled,312.24,1951-07-24,1967-04-05,7249952380,1901
514.31,Completed,54.69,1963-06-11,1991-01-21,0775812135,3733
818.98,Ongoing,251.96,1986-06-30,1988-06-23,3034696962,4557
750.12,Cancelled,566.79,2013-02-24,2013-11-24,0476419925,2580
666.52,Cancelled,346.2,1998-06-03,2001-12-26,7222797495,4907
99.15,Ongoing,13.53,1957-08-29,2007-06-25,7316035192,2630
436.65,Cancelled,67.06,2004-05-24,2018-06-21,7607579917,4368
724.08,Cancelled,422.43,1978-09-30,1989-10-12,7872604790,507
911.45,Ongoing,76.65,1985-02-14,1986-10-02,0535257406,3140
89.7,Cancelled,18.64,1989-12-12,2021-01-04,7968271909,2244
181.65,Cancelled,151.69,2008-05-30,2021-04-14,9209544159,469
0.58,Ongoing,0.44,1961-04-15,1976-08-07,0341965248,3016
190.28,Completed,14.82,1979-10-20,1991-06-18,8769127885,3235
737.92,Cancelled,525.64,1955-05-20,2016-10-01,9884053528,184
528.96,Cancelled,90.25,1952-04-19,2012-08-23,4316170975,3567
618.59,Cancelled,188.04,1967-04-17,2013-11-06,1140443514,275
576.21,Completed,431.54,1999-01-07,2013-10-31,2034778645,3098
437.44,Completed,32.48,1984-11-18,1989-08-24,6462472833,2519
880.65,Cancelled,724.88,1962-12-09,1970-03-08,7944300777,4252
834.57,Completed,680.81,2004-10-13,2011-11-24,3266105281,2852
735.29,Ongoing,587.74,1976-04-07,2015-05-10,8431003055,2686
102.87,Ongoing,1.38,1967-10-25,1984-12-02,7405146669,2734
602.43,Cancelled,132.95,1965-01-17,1999-04-09,6832770211,3334
738.09,Cancelled,234.82,1965-05-19,1996-03-03,0694112339,242
17.69,Cancelled,17.22,1951-05-10,1976-05-22,2387734934,919
706.89,Completed,350.03,2012-12-26,2017-06-17,0869566763,118
443.2,Cancelled,172.34,2008-10-11,2009-05-27,6070467534,2500
788.48,Ongoing,358.91,1989-07-13,2009-11-03,7057227661,2252
481.87,Ongoing,131.81,1986-09-04,2021-08-31,5864922320,4699
146.67,Ongoing,111.22,1952-07-18,1986-02-23,8958890947,1842
426.93,Cancelled,283.49,1953-05-21,2019-11-09,4246111217,964
275.66,Cancelled,31.09,1992-01-26,2004-09-01,5804465086,2480
296.74,Ongoing,75.9,1986-12-16,2010-02-23,6651861762,1773
173.21,Cancelled,132.72,1984-03-28,2007-07-10,6418783292,2636
478.2,Ongoing,161.9,2000-07-14,2004-10-30,9135791724,1194
71.27,Completed,31.96,2007-11-06,2007-12-21,0957996960,60
772.29,Ongoing,252.75,1986-09-10,2003-06-24,6802048805,387
179.83,Completed,175.23,1970-04-04,1973-03-04,4149789451,1442
758.73,Completed,692.65,1962-07-26,1964-07-17,2370821082,2574
72.53,Completed,8.83,1966-07-06,1977-04-24,8543279976,4391
135.87,Cancelled,100.49,1985-04-29,1998-04-24,8139739422,480
719.99,Completed,79.29,1988-09-05,2022-02-22,8737563460,2862
884.83,Completed,655.86,1950-04-30,1979-07-10,3538827441,1571
877.54,Completed,514.09,1951-09-12,1984-06-13,1507881392,1626
855.94,Cancelled,218.94,1996-07-16,2004-02-04,7082510856,2421
592.84,Ongoing,435.59,2006-12-04,2015-03-06,0482352101,4560
89.13,Cancelled,5.64,1972-08-25,2020-12-19,2755699843,4943
790.87,Completed,738.55,1978-10-22,2010-06-09,4823633392,1299
587.62,Completed,207.29,2017-02-07,2023-01-14,7302614880,3328
502.32,Cancelled,461.59,2004-09-19,2019-02-27,1867509167,3586
558.77,Cancelled,149.66,2012-11-25,2015-10-02,7393638350,4782
448.44,Cancelled,342.79,1971-10-27,2000-10-22,6771734470,26
686.44,Cancelled,48.87,1954-07-19,1993-03-31,5372070397,2039
505.05,Ongoing,400.97,2022-03-27,2022-06-22,6608157713,1113
743.41,Cancelled,559.82,2012-12-10,2019-03-01,4186166695,4663
883.37,Cancelled,803.54,1996-09-18,1997-06-11,4614043019,2766
887.45,Cancelled,461.47,1955-01-23,1960-04-26,5292928669,340
265.01,Cancelled,254.93,1963-02-14,2012-08-29,2697882647,1987
442.75,Cancelled,423.74,2019-06-30,2022-09-03,4033990535,804
628.22,Completed,388.58,1970-12-13,1995-01-21,5680793445,3383
361.79,Cancelled,123.0,1979-12-27,2010-04-22,9974806240,3214
96.86,Cancelled,27.3,1972-09-14,1985-09-24,8719672311,4541
237.5,Cancelled,210.04,1962-12-11,1970-11-23,8092654159,4647
601.85,Ongoing,288.47,1959-10-10,2020-01-02,4718857295,4104
359.13,Completed,43.74,1961-05-06,1962-05-07,4789520519,1815
0.57,Ongoing,0.18,2006-04-04,2017-03-03,2804942957,3889
552.89,Cancelled,510.42,1989-05-12,2013-01-30,6854042026,4327
311.72,Completed,220.61,2006-12-13,2007-06-13,3909553404,3314
442.63,Completed,321.33,1981-12-31,2012-04-25,5224061624,4101
486.91,Ongoing,200.9,1979-03-07,1991-11-19,9350072863,3351
104.07,Completed,12.41,1958-02-28,2014-10-28,1841715944,1815
626.92,Cancelled,306.55,1960-08-20,1989-02-11,7131032884,1400
681.13,Ongoing,274.02,1979-02-13,2020-10-23,9066882384,477
449.88,Cancelled,246.63,1985-12-12,1990-11-22,1297018079,4970
47.52,Ongoing,37.05,2004-07-25,2020-12-03,0276324535,1962
842.47,Cancelled,672.22,1959-06-06,1967-10-03,0864010481,154
251.19,Cancelled,108.51,1999-11-05,2020-11-30,0837380702,816
593.3,Ongoing,112.1,1978-09-29,2008-07-14,6092924301,4073
450.32,Cancelled,94.92,2005-07-19,2015-02-08,5643860388,178
893.8,Ongoing,434.78,2022-12-21,2023-07-09,6229230401,2824
468.31,Ongoing,441.65,1991-12-08,2004-03-15,5482834447,708
262.57,Completed,49.35,1965-03-31,1973-11-18,2782027943,163
46.4,Cancelled,24.47,1958-10-04,1970-06-22,9226686894,3841
444.52,Completed,375.6,2003-02-28,2010-09-01,3652281311,4172
92.43,Ongoing,40.08,1985-01-20,2022-05-27,0681275244,2678
42.09,Cancelled,21.73,1970-01-28,2009-12-15,2179785033,1563
641.39,Cancelled,424.78,2002-03-26,2003-08-04,1408486841,2212
712.6,Cancelled,368.19,1989-08-07,2012-10-29,8830305176,904
6.64,Cancelled,1.36,1985-03-03,2002-10-23,6129274388,1867
526.77,Completed,383.33,1963-09-18,1976-07-26,5174124231,2805
535.06,Completed,478.98,2001-09-24,2023-03-11,6522479834,1028
573.66,Completed,325.74,1957-08-08,1997-04-24,7232848300,847
674.99,Cancelled,416.57,1994-09-25,1998-04-27,6655388181,3659
973.29,Ongoing,76.19,2010-03-10,2023-01-02,1140095378,485
648.27,Cancelled,15.48,2008-01-18,2011-06-20,5372070397,4295
637.46,Completed,623.34,1990-11-28,2004-04-11,8569845271,560
841.01,Completed,260.4,1980-04-14,1996-12-26,8666809647,631
550.22,Completed,276.48,1992-02-11,2008-02-17,2510880679,2748
275.44,Completed,81.52,1970-01-17,1993-07-18,4272773971,1899
622.28,Cancelled,555.88,2021-04-21,2021-10-04,0522178309,4867
457.97,Ongoing,260.79,1972-01-08,1994-05-07,2868695333,2693
164.31,Cancelled,13.36,1997-08-10,2008-04-15,7377460234,2515
110.98,Cancelled,80.76,1954-06-18,1961-03-07,0482352101,2874
699.46,Completed,585.93,1982-10-17,2023-02-05,1616987692,2440
412.72,Ongoing,102.85,1999-11-21,2010-07-03,0701059236,1152
333.71,Cancelled,327.55,1958-06-08,1958-11-18,5767282988,990
659.53,Cancelled,468.56,1960-03-18,1984-07-24,8558480553,3285
314.45,Ongoing,138.69,2004-03-23,2013-11-01,3651407340,3538
224.04,Ongoing,178.52,2011-05-02,2018-02-08,1882087902,1139
284.33,Completed,204.06,2021-09-25,2022-05-19,5615272282,1139
732.24,Cancelled,634.07,2013-07-01,2016-10-28,3357136457,2321
285.28,Ongoing,242.27,1951-10-16,1986-07-07,1727030161,2107
462.7,Cancelled,332.95,2011-06-24,2015-12-11,2304815700,558
840.15,Completed,56.74,1999-10-13,2005-07-09,6694756279,4369
310.41,Cancelled,129.93,1978-07-26,2009-01-07,4086976033,1435
370.43,Ongoing,10.07,1972-11-26,1995-12-18,3270013665,3902
181.13,Completed,44.75,1950-01-01,2010-09-18,3558702003,3064
644.7,Cancelled,517.08,2023-01-23,2023-06-11,1525465527,4181
932.64,Completed,698.65,1957-03-03,1981-10-31,6557900855,597
504.81,Completed,49.37,2009-08-10,2018-10-09,0064736554,339
66.35,Cancelled,39.4,2002-09-10,2018-06-24,4156012480,3589
353.3,Ongoing,195.47,2016-09-24,2017-05-11,4587608097,2062
240.19,Cancelled,146.99,1994-05-26,2020-06-30,1810934362,4574
511.62,Ongoing,91.15,1961-08-26,2013-06-21,4266667603,2487
549.51,Cancelled,191.23,1991-07-19,2012-03-31,0670526876,2536
737.19,Ongoing,263.07,2022-06-30,2023-06-20,6882965718,3625
787.94,Cancelled,229.54,2007-01-02,2018-02-25,5938515996,4969
963.76,Cancelled,14.93,2019-09-14,2020-05-31,7154216298,583
728.66,Ongoing,513.0,1967-01-28,2005-07-20,6128753047,2588
78.62,Cancelled,35.2,1979-09-29,2001-11-15,4204640401,2520
194.03,Cancelled,71.59,1976-07-25,2018-02-14,2475428011,1996
268.93,Ongoing,147.47,1959-07-23,2004-05-24,9620421348,1211
851.89,Cancelled,594.22,2019-03-18,2022-07-01,0991393433,4088
830.86,Ongoing,214.13,1972-02-11,2015-03-18,1469182288,1664
132.59,Ongoing,92.21,1996-01-23,2010-12-26,8611909739,974
964.91,Cancelled,94.44,1991-11-17,2021-08-08,4618344904,4179
420.09,Cancelled,184.5,2013-10-18,2017-01-22,8156833553,1816
265.54,Cancelled,132.37,1980-12-26,2008-03-31,8481694485,4338
192.86,Cancelled,45.76,1972-12-18,2012-01-03,2887581671,1117
231.99,Ongoing,111.31,2019-03-17,2021-06-08,1893001519,967
387.28,Ongoing,166.14,2005-02-11,2015-02-10,1013857816,2843
430.5,Cancelled,226.93,1996-03-15,2022-02-23,4568030571,1492
392.64,Cancelled,274.62,1962-12-20,2010-01-01,0477656361,488
25.77,Ongoing,22.16,1988-07-29,2003-03-04,6704398843,2732
256.97,Ongoing,16.94,2019-01-13,2022-04-04,8725999041,3422
227.95,Cancelled,62.49,2018-12-25,2022-01-31,9548509493,2536
187.1,Completed,184.41,1950-07-08,1951-09-25,2969979672,790
164.62,Ongoing,134.0,1963-03-24,1982-10-14,7928202872,4404
627.56,Cancelled,319.9,2010-06-20,2011-02-09,5154083223,253
870.79,Cancelled,260.61,1975-12-08,1982-03-13,7676008954,2215
566.14,Cancelled,360.27,1971-07-01,2004-01-08,0967484348,2097
755.72,Ongoing,233.25,1960-04-22,1973-01-27,8390867123,4465
817.3,Cancelled,66.58,1959-08-25,2006-08-12,7196009501,4888
219.41,Completed,161.26,1950-03-08,1981-01-06,8460744886,4028
80.69,Cancelled,61.29,2017-08-25,2020-11-24,6450579138,3937
837.97,Cancelled,553.61,1988-04-04,2001-10-26,9518616316,3778
761.64,Completed,421.3,1987-08-17,2011-04-02,8702502783,4266
274.55,Completed,196.75,1973-09-25,2022-06-05,6065771938,3053
658.59,Ongoing,264.76,1951-10-29,2004-02-26,7995127184,4161
123.79,Completed,28.61,1982-09-10,1995-03-07,2147055910,3618
342.8,Ongoing,66.23,1982-05-05,1986-06-27,6367941109,1374
14.04,Completed,11.74,1956-03-21,1979-09-15,7737727270,4093
44.86,Completed,3.2,2007-09-15,2023-03-05,4946668372,3077
126.8,Completed,13.28,2014-10-01,2017-11-05,6901358008,3194
371.81,Completed,35.14,1978-09-13,2008-02-25,9054942835,3053
84.6,Completed,64.6,2014-04-08,2016-08-01,7927915230,3673
432.19,Cancelled,64.63,2004-09-07,2023-01-16,2118218552,3783
59.09,Cancelled,3.21,1974-06-02,2019-12-21,5266492188,2483
214.22,Ongoing,94.9,1952-10-23,2002-07-29,9840437011,4324
234.38,Cancelled,147.48,1984-01-16,1995-12-15,1911084044,4085
543.85,Cancelled,109.95,1957-09-25,2017-11-09,6142701945,374
849.75,Ongoing,371.07,2009-11-30,2010-05-20,9561926705,99
610.82,Ongoing,501.4,1983-05-24,1995-03-17,8056189581,1696
74.61,Completed,0.63,1953-01-19,2009-02-20,5860744047,3750
963.83,Cancelled,706.79,1998-08-07,2002-10-05,8516016670,1507
589.42,Ongoing,136.33,1971-04-10,2023-02-11,0804646783,3856
528.98,Ongoing,228.26,1962-09-14,1982-10-24,4893817317,3857
241.02,Completed,115.3,1999-03-07,2016-10-20,2123117539,4526
83.88,Completed,52.79,1985-03-09,2015-01-03,7958471373,2520
499.09,Completed,370.64,2008-08-18,2012-06-02,8217015548,2296
209.8,Cancelled,143.12,1990-02-04,2005-03-10,3139755842,1837
346.35,Cancelled,330.14,1981-03-31,2002-07-16,5099320214,2242
296.82,Ongoing,9.9,1957-07-09,1958-07-29,1737761062,509
529.69,Ongoing,39.33,1977-12-10,1978-12-11,5151754052,3788
95.08,Ongoing,83.36,2004-07-27,2018-02-07,2474424809,1306
9.55,Ongoing,8.33,1972-11-12,2021-04-09,1575218580,1454
630.55,Ongoing,342.75,2005-10-28,2016-09-21,4615582990,1248
770.47,Cancelled,23.28,2003-03-17,2006-09-02,9142767239,903
168.73,Ongoing,47.95,1990-10-20,2003-08-09,5284675533,326
108.95,Completed,58.32,1953-03-11,2012-08-09,5052964782,1500
992.76,Cancelled,191.34,2009-11-27,2016-07-29,0991152798,1570
116.16,Cancelled,28.44,1955-02-16,1955-10-17,2883072434,320
220.02,Cancelled,2.34,1967-06-20,1990-08-21,2285944774,4400
699.99,Cancelled,155.04,2021-07-14,2023-06-06,0485483065,2055
101.29,Completed,100.0,2008-09-11,2009-09-02,2568370459,2623
694.63,Completed,309.27,2016-06-06,2023-03-04,9578831347,2538
186.77,Completed,27.71,1955-04-29,1994-07-20,0164463641,2120
767.66,Completed,293.75,1982-07-25,2012-06-27,3636610289,821
140.26,Cancelled,109.09,1992-06-11,2020-09-07,2066715749,3180
522.25,Cancelled,447.33,1999-09-05,2004-04-08,6534543630,2684
249.75,Ongoing,182.01,1960-12-11,1981-05-19,7772694652,2127
594.29,Ongoing,353.77,2023-06-16,2023-07-15,5805617884,4870
936.46,Cancelled,282.13,2021-05-20,2021-05-25,1604088737,1416
632.46,Cancelled,119.58,1956-05-22,2021-06-05,7527727503,485
843.68,Cancelled,613.19,1982-06-01,2016-04-23,2515800641,193
968.02,Completed,404.22,1962-04-27,1973-11-29,1242746360,1222
606.23,Ongoing,25.41,2001-10-12,2009-05-15,3926823129,2472
434.85,Cancelled,111.63,1966-06-22,2004-10-05,7906117470,2739
497.1,Completed,292.5,2019-06-04,2022-04-14,0410726238,1908
144.92,Ongoing,87.02,1982-10-23,2006-07-08,9070355745,609
996.83,Cancelled,503.8,1968-04-15,1981-01-18,2782063428,2379
38.11,Ongoing,7.15,1982-09-13,2017-03-26,5243104265,4183
777.93,Completed,28.03,2005-05-12,2005-06-29,8056189581,4577
65.3,Cancelled,38.84,1977-10-23,2010-08-30,4924658179,2222
35.36,Completed,11.47,1981-11-28,1998-06-09,3507857251,4194
959.14,Cancelled,778.98,1989-08-12,2014-08-03,3057461428,3801
483.42,Cancelled,27.72,2020-02-28,2020-06-22,0417736247,2043
737.44,Cancelled,86.46,2016-11-09,2017-08-21,3378402702,3205
870.51,Cancelled,365.34,1956-05-09,1969-04-14,1664280931,4342
309.78,Cancelled,109.59,1968-03-15,2015-11-24,2386748334,2639
616.87,Ongoing,364.99,1986-02-18,1993-04-11,2109552823,1688
444.29,Ongoing,271.72,1965-07-27,1981-09-07,8041983787,1505
558.47,Completed,133.54,2018-05-26,2020-03-12,9929392989,4025
547.75,Completed,105.08,1960-12-01,2012-06-02,2881004996,781
760.76,Cancelled,3.95,1972-02-06,2006-03-04,6948753139,3178
896.67,Cancelled,262.9,1979-03-03,2013-08-09,1774364245,4327
543.09,Cancelled,39.96,1959-08-30,2018-12-28,7971963471,4813
847.85,Ongoing,17.15,2004-11-30,2008-02-12,7297122318,3797
889.97,Cancelled,609.85,1988-12-01,2020-05-13,6205829002,4296
108.31,Cancelled,8.31,2003-08-09,2008-09-14,1427207661,2451
911.97,Cancelled,491.82,1958-03-02,2003-05-30,1315071673,2412
134.52,Cancelled,103.15,1958-10-02,2000-02-07,8550413256,230
901.06,Cancelled,803.01,2009-05-24,2014-09-29,0792817113,3850
150.37,Completed,141.79,2006-03-31,2017-09-03,1133316415,1053
796.21,Cancelled,222.17,1988-09-22,2019-09-17,6196543301,4174
53.91,Completed,29.02,1997-11-20,2017-10-27,8830305176,141
989.7,Cancelled,182.02,1959-11-13,1984-01-23,7249952380,4511
293.08,Completed,228.94,2016-04-05,2022-10-08,0938338319,547
706.13,Ongoing,694.71,1978-11-04,1994-08-30,4268120325,4019
912.39,Cancelled,605.3,1985-01-22,1995-09-07,1805542307,4341
924.25,Ongoing,452.29,2020-07-05,2020-09-11,4825897522,2863
647.46,Completed,428.55,1963-05-31,1974-01-05,4603289332,4569
643.29,Cancelled,290.88,1987-09-15,1988-10-03,5679356666,3238
179.06,Ongoing,165.58,1984-04-29,1993-12-07,1806147292,2417
302.8,Completed,94.23,1990-09-23,2012-08-02,5419040761,4955
132.45,Cancelled,87.6,1963-10-06,1988-02-23,8190313134,2391
531.28,Completed,375.53,2020-07-09,2023-06-05,5489008193,2429
532.08,Cancelled,323.71,2022-11-25,2023-01-04,7901180025,3340
420.29,Cancelled,363.3,1981-08-08,2023-06-16,1387757014,1337
866.4,Cancelled,308.32,1985-10-10,1997-10-25,5439128013,4432
126.85,Ongoing,70.64,2016-03-02,2019-04-17,4688425389,2058
392.84,Cancelled,183.58,1958-11-18,1965-11-07,9743845770,2835
877.08,Ongoing,366.84,1974-10-27,2019-01-14,8631897782,4888
929.97,Cancelled,722.97,1952-07-26,1998-08-08,0172394775,4185
499.55,Completed,123.36,1996-05-20,2003-10-11,3473062495,3330
742.62,Cancelled,154.53,1959-12-06,2018-01-12,0483131410,4774
661.39,Cancelled,421.38,2003-02-11,2016-12-20,2297471261,1522
544.61,Completed,355.17,1962-05-19,1969-03-26,7616883947,4551
656.06,Ongoing,649.34,1985-02-25,2003-07-18,1814199410,4693
115.25,Ongoing,35.77,1963-04-09,1990-04-01,9303739115,2555
593.74,Ongoing,43.78,2016-02-10,2020-05-27,5447000718,2959
420.06,Cancelled,120.01,1982-04-09,2012-05-06,7097957356,3220
21.44,Ongoing,12.29,1950-03-24,1956-06-09,0800129933,2725
443.82,Cancelled,100.27,1957-04-05,2011-03-19,5276912039,4388
175.63,Completed,90.77,1999-11-07,2013-06-28,3456353113,1150
374.25,Ongoing,327.55,1985-05-08,2001-09-01,8168813560,2740
660.72,Cancelled,499.18,1979-08-26,1983-05-24,5848503681,3883
312.83,Cancelled,35.51,2014-03-22,2016-02-19,4937953472,4690
978.97,Completed,23.13,1974-09-21,1986-11-20,6589935683,4622
