residence_id,host_id,arrival_time,departure_time,repair_fee_per_rent,base_price,max_capacity,number_of_rooms,area,residence_type,accepted,ownership_document,TITLE
3893,3849037538,00:34:19,22:13:19,87.61,272.46,10,4,764.06,ECOTOURISM,True,"('tapyU', 492867356158417461944758)",YKjjpqdPVT
3894,0060796152,13:25:03,02:53:26,222.96,924.5,6,1,817.06,ECOTOURISM,True,"('aHSjcNgfiKWL', 287983690098137082816401)",fKkkLdr
3895,6246469821,17:04:21,00:20:04,509.61,201.19,5,3,272.5,VILLA,True,"('aIWmDGJqkBVx', 779122483016142779800058)",yDhnjtfJrNBDG
3896,0634886384,04:12:55,08:44:47,706.86,778.6,10,4,936.0,ECOTOURISM,False,"('FEzMVWDS', 704867559923249944387344)",oaEvkBUTWl
3897,5679971943,02:42:42,11:18:42,551.94,487.49,5,0,48.54,VILLA,True,"('vyfNksHTk', 971863171890338805210293)",ssrnngX
3898,9886259735,06:30:22,12:05:15,11.87,867.14,5,2,50.3,VILLA,True,"('XkYmcanY', 924403596955408048641005)",dOYJyyWfC
3899,0580408021,11:08:56,10:54:12,488.8,894.74,5,3,279.58,VILLA,False,"('vfWOJPF', 807736895241366151050427)",nrPIAaWgOJ
3900,9906278724,20:46:08,07:37:01,48.06,808.18,6,3,753.81,VILLA,True,"('BlSUioUHEibkVbA', 883154678929805397799709)",TiSEVywqhWfoFb
3901,1865431446,22:25:25,23:38:08,128.39,412.56,3,4,191.19,APARTMENT,False,"('Kbg', 1038736454966611131122037)",UFVlhGHfhR
3902,6733231837,10:47:42,06:54:26,27.44,42.45,4,3,538.98,APARTMENT,True,"('bWziOlRkgdPbx', 896416530738213638821286)",IPIGekcXe
3903,6791674812,07:18:34,21:00:11,234.66,439.89,5,0,704.87,HOTEL,False,"('aZf', 350379673688750499470723)",v
3904,2040913048,22:58:12,14:30:07,383.3,733.19,7,3,914.42,HOTEL,True,"('aLUxBmqrKvQg', 152189876281968799585445)",J
3905,8937132261,12:23:14,20:25:45,498.48,389.41,4,1,980.66,ECOTOURISM,True,"('iPMflIZlhKQW', 646277545143422345896637)",RZAYVwLOGkvHozU
3906,4870402274,05:35:34,04:33:01,873.42,151.0,9,0,967.29,HOTEL,True,"('IKyCDoOVIH', 474921581329882285034352)",pZnXmtXKCXuek
3907,1760942796,02:38:47,06:56:04,963.19,605.03,7,0,128.96,VILLA,True,"('RZEVUaoFmMjDyx', 492086680257018886363292)",YlIRgMvEUCRQc
3908,5374330294,08:23:10,15:50:46,175.16,218.38,6,0,696.69,ECOTOURISM,True,"('iVpsdjYWgIYFtfY', 776335217217273323970348)",LyvHDvoC
3909,5259017662,06:33:42,06:36:30,647.41,63.41,7,3,942.55,VILLA,False,"('oWYkxlCsz', 451659485618327077717989)",fu
3910,6589084390,19:59:46,11:08:04,711.11,449.9,5,1,797.11,VILLA,True,"('iSQkR', 1111558066361369926152296)",CbfEZajETjo
3911,6464504612,17:06:56,16:32:17,692.02,481.92,8,3,629.62,ECOTOURISM,True,"('bpRUlezbAMarU', 1039735814277963274210587)",G
3912,1278113420,06:00:40,17:41:33,829.81,967.3,1,4,88.94,VILLA,True,"('BUcISdbrhwHOIT', 827433319475507476662614)",rV
3913,8139729405,04:13:12,07:16:57,244.48,213.27,8,4,937.11,HOTEL,False,"('FkJkTurOVNANdPJ', 269162275054765332434205)",agxrOTVkbfoavJx
3914,3264019865,08:16:20,14:49:39,433.63,102.34,5,4,381.54,VILLA,True,"('KbXILnZq', 1049888066356114464220464)",MPgCZz
3915,6864636266,07:50:13,03:32:23,556.25,772.19,4,4,129.46,APARTMENT,True,"('HVqttQwhrQBNTQ', 83432699648130342862588)",iMvt
3916,5874840730,16:34:42,18:58:31,405.87,643.67,6,3,338.12,HOTEL,True,"('kPVuNdRBaakKCgN', 777694977959113599577314)",YAcDdQValPM
3917,5998891877,11:53:09,14:17:25,273.5,10.48,7,3,713.0,ECOTOURISM,False,"('hLCSutWWfDVhtl', 142016305432121960777759)",QnNvWuZPpScj
3918,5399053235,01:52:31,17:44:58,689.87,782.36,4,2,409.24,VILLA,False,"('bibotGtymFK', 45798635539260364858305)",i
3919,3272600522,21:41:41,16:15:33,469.8,258.2,8,0,445.78,APARTMENT,False,"('TRpzbmv', 1062926055732841959284573)",hEyKpDvrpGWKTwg
3920,4654590335,23:49:53,02:47:38,679.27,262.58,7,3,603.65,VILLA,False,"('pyY', 800405120236986201541836)",LsIknpsvPPwooBC
3921,1041026978,18:29:55,12:45:54,787.62,425.58,10,2,324.26,VILLA,True,"('fVWntIyV', 457971709727335876648583)",ryrxSztGSvwl
3922,8975326863,18:21:55,20:56:07,395.67,141.79,7,4,708.78,ECOTOURISM,True,"('hDN', 1001486803023719508227334)",xi
3923,3944456272,07:24:12,19:55:53,141.91,185.31,4,0,430.67,VILLA,False,"('yvSP', 316642331814288776448264)",LZkngB
3924,5871533761,12:02:38,12:51:31,993.47,378.28,10,0,747.84,HOTEL,True,"('OiBiZxouVsGB', 883468961444101094663589)",hdEuasflJNsiumU
3925,6526708576,15:50:10,09:12:07,382.94,473.04,6,3,385.46,ECOTOURISM,False,"('srAzf', 1171070299531444953657959)",TriXKEPihKgC
3926,7483173766,11:31:04,20:42:55,260.69,34.28,4,1,704.67,HOTEL,False,"('VSZqqHapQBEKD', 26039649135463314799698)",WfvoKtb
3927,1215730012,04:41:57,18:50:53,173.43,238.96,9,1,919.22,ECOTOURISM,True,"('XRyRV', 195431831228075812046778)",VBRuIpgAHMnAvjR
3928,4394853740,07:17:56,09:06:43,852.29,679.14,8,0,96.61,APARTMENT,True,"('jAisbvsKRUTQZYl', 195400558905591913350018)",pwfHxCIuJw
3929,0277240875,10:41:19,10:42:08,802.55,457.94,6,2,782.85,HOTEL,False,"('bBp', 1096960329532471301500337)",rPUDTwtUb
3930,0074110156,14:37:22,11:54:19,737.48,114.74,4,2,874.61,HOTEL,False,"('Epx', 594664502552840639990806)",dufUfjYXm
3931,3344691132,17:32:52,22:59:40,375.83,305.57,2,4,862.0,HOTEL,True,"('dpptZJLI', 965607004282495070785969)",UgxQamselrJR
3932,1610253059,08:20:47,09:54:01,273.76,586.91,7,4,874.85,APARTMENT,False,"('FZFfNr', 823194610148873880335763)",jaixZjC
3933,2281467887,20:28:03,19:16:03,611.91,294.49,3,1,485.89,ECOTOURISM,False,"('aSWAHtjzVSH', 259279625861072825722408)",cHiRgateUsFUk
3934,2836885038,17:19:53,01:27:27,350.5,487.92,4,4,738.41,HOTEL,False,"('hxUXBvlJxtw', 127467506691759155021260)",SbrdeykkSgWsM
3935,1970643219,07:34:43,23:59:17,719.44,951.3,9,3,287.59,HOTEL,True,"('djFKzNNvyJLdkjO', 741813324737703895095547)",wqYyzUWxNrj
3936,0404146511,14:31:34,12:06:06,466.33,54.03,2,0,101.6,APARTMENT,False,"('EzpezvqVGDdqnF', 83304424715568960651612)",wmJGXpUvGpXlEh
3937,8211936826,12:51:24,07:13:58,836.91,518.59,7,4,436.53,HOTEL,False,"('FaEwZa', 39128194985004055249255)",VJlDFgGkc
3938,1466156464,22:28:49,09:37:36,201.43,804.96,2,0,398.5,ECOTOURISM,False,"('dYugOG', 33966677030266247946874)",HH
3939,5622076958,16:20:59,00:47:00,807.26,312.21,8,3,731.68,VILLA,True,"('vIwIULtsqKdXy', 37853100853854509727692)",zeuc
3940,7476549709,22:14:20,22:15:24,342.48,893.58,9,0,776.05,APARTMENT,True,"('tt', 500473564228623835805897)",iORJUEMHQXt
3941,0964623031,11:09:25,06:26:43,327.13,297.2,6,1,314.09,APARTMENT,True,"('yFYhFjg', 454798764333317517541249)",gxNPKrzAnoB
3942,5080640566,15:49:02,11:37:17,599.5,70.1,1,2,14.38,ECOTOURISM,False,"('T', 55524207664235742655307)",YtKk
3943,8237292921,00:26:36,17:15:45,539.03,366.51,3,2,858.89,VILLA,False,"('ewf', 271217710004661855389724)",m
3944,4709785849,11:37:18,17:58:00,982.42,442.43,9,2,331.86,ECOTOURISM,True,"('tF', 1205424478843596347125109)",qdhKf
3945,4869888686,11:10:42,23:50:24,508.59,135.72,5,1,666.28,VILLA,True,"('qSIqEYmqJ', 1120813105706713740356049)",cqyaAPSpn
3946,8111458220,06:47:29,20:59:37,602.83,497.38,5,1,935.67,HOTEL,False,"('SytEMySX', 180806101561131612401622)",emJFxaYRaX
3947,5810594816,07:03:40,04:08:31,613.02,755.66,10,0,340.43,VILLA,False,"('fjYZhN', 428819362119621144221491)",rpyyNCy
3948,0163590455,10:59:07,17:45:06,370.18,186.58,3,4,905.81,VILLA,False,"('xBWSDa', 5297921295083693354696)",JmekXX
3949,2835142391,16:57:48,22:05:33,825.55,646.55,8,0,611.26,HOTEL,False,"('w', 160695667614190266795680)",aoUDYFXLHlIRJrS
3950,8227780235,13:25:12,00:58:33,333.22,461.54,2,2,454.46,VILLA,True,"('pClmmAltGKSKmUY', 933031276642093374244810)",cIywsHtUca
3951,3438245313,21:27:25,15:43:19,669.21,965.35,6,2,164.83,ECOTOURISM,True,"('DHgYhGx', 418490157560385795880879)",jThpdXpovGZ
3952,8498449843,23:39:26,11:20:14,680.91,740.99,5,4,296.46,HOTEL,False,"('KCCwzVlHuYZlVZ', 693772787327679900241148)",PdxfwrbSbXnZP
3953,0959036799,05:12:35,11:54:54,422.73,314.98,8,4,541.3,APARTMENT,False,"('sdgIklVDvYMd', 146104912572765199241165)",Qki
3954,9662174591,11:30:13,04:11:12,894.11,10.38,7,4,35.98,APARTMENT,True,"('ARNlgkWFwRfRKZ', 327849046011663733257333)",F
3955,0519707503,15:51:42,22:35:25,47.18,241.99,5,2,750.58,ECOTOURISM,True,"('BbNCuNIvqgVT', 1165619856538329535273401)",MfTkybFDqe
3956,3515190175,08:39:22,17:48:24,359.56,586.14,10,3,826.58,ECOTOURISM,True,"('RKtjk', 503704273925100522996974)",zzCRebCZ
3957,6808356045,16:04:09,08:08:43,326.41,187.21,10,2,338.21,VILLA,True,"('ZzEWzkd', 592386258286872467510603)",FvzDrDWgk
3958,7879170480,05:34:25,13:04:38,131.41,589.33,7,3,701.16,VILLA,False,"('dSCbDet', 909154262019892620337846)",DkATQYebZws
3959,7365774610,14:54:16,08:14:06,951.69,167.95,4,3,125.72,HOTEL,False,"('qeCLatPTTMIB', 855973552283351004154015)",HoYSIirpwb
3960,7586545420,01:43:20,04:04:45,251.93,964.73,8,1,72.07,HOTEL,False,"('MshpvOZrJITIMU', 361464313916277465240363)",PdXH
3961,9847586163,12:01:22,02:27:37,259.78,465.39,1,0,675.95,ECOTOURISM,True,"('IPAPehafbQAuez', 23821016984061514751987)",ZZcLjlLQbRt
3962,9624355031,01:07:31,18:12:41,767.37,21.25,2,2,71.22,HOTEL,False,"('lfbfNZmoxQ', 56894342312911217861518)",nORInDMSIRqo
3963,7767833968,18:12:47,14:08:56,96.66,329.54,5,1,618.18,VILLA,True,"('kwGUBvcD', 460165342717143471784785)",CaoWQDjiC
3964,8050244116,09:35:08,20:40:45,408.68,230.52,8,3,883.37,ECOTOURISM,False,"('GHY', 876065994843980431506607)",cUDDT
3965,0171082443,08:12:43,00:37:25,697.49,137.8,4,1,975.42,ECOTOURISM,False,"('mAGppUUuy', 1184436124564250518766639)",TnWwXmdklNKjp
3966,2515097720,20:12:42,00:13:56,930.63,867.66,6,3,705.74,APARTMENT,False,"('GxIz', 14049240299576510740055)",D
3967,0165093301,15:13:15,13:47:00,138.31,248.84,8,4,400.94,VILLA,False,"('HxRGTgytsn', 200163794855269410327444)",ckvlpHjQM
3968,7513988644,14:51:31,08:52:38,627.57,221.17,8,2,125.3,ECOTOURISM,True,"('FFvE', 918277776578946053586631)",QiFrTZqxuLugY
3969,6544708350,14:45:09,05:09:05,846.69,427.09,9,4,452.39,VILLA,True,"('Dg', 643321016591717678713811)",kgRYPzLosc
3970,3799413369,11:10:21,11:36:41,249.68,837.16,6,2,411.22,VILLA,False,"('Al', 163740906671675236288236)",zhoIooT
3971,4567510045,12:07:09,09:09:40,923.75,513.54,4,1,890.45,VILLA,False,"('jXgqp', 1069966287851054853512028)",d
3972,8675907558,07:30:00,04:29:27,585.01,561.2,10,1,296.17,VILLA,False,"('jAiOByKmNr', 306745444978709488369673)",NyMmgUip
3973,2704180820,14:37:38,08:55:06,508.03,393.09,7,2,380.4,APARTMENT,True,"('CTdkPlvC', 651320903809964667867444)",whvoqnR
3974,1429496156,13:58:40,06:51:24,214.31,710.9,3,1,363.79,ECOTOURISM,True,"('R', 390291724784714426885256)",YwJQsCS
3975,9616769607,15:48:44,10:26:53,325.94,516.59,6,3,139.44,APARTMENT,False,"('MxqsZU', 1037900597058194227379106)",SgNp
3976,4698210909,03:03:35,05:34:19,977.82,337.75,1,1,660.04,APARTMENT,False,"('Syiclk', 46893818220287403256437)",SVn
3977,9809824068,02:34:50,12:16:23,499.22,950.08,7,3,682.5,ECOTOURISM,True,"('MUUnMNCtFFAhQK', 574094007350592676648829)",Qsps
3978,6760906941,13:52:53,19:30:52,492.63,931.2,1,1,917.98,HOTEL,True,"('NHCURNIN', 853146729204374442089118)",OyjAFUGXgdn
3979,5413334219,23:45:51,19:39:17,935.95,493.87,3,3,261.12,APARTMENT,True,"('Z', 1084904014036267021047706)",k
3980,7927843771,05:57:24,19:31:57,754.16,486.82,1,2,756.43,APARTMENT,False,"('IeSztSOKKoHg', 756289169025140532785197)",pliWKgvfLNt
3981,4701105057,14:11:05,04:28:19,772.7,628.75,8,0,947.64,VILLA,True,"('wXKSmStAuuul', 697674970043902173303843)",giCGllLS
3982,3460161727,23:11:48,13:24:32,419.46,755.82,4,3,909.4,APARTMENT,True,"('mWO', 529651138612143690850720)",ngSQ
3983,2098136538,13:45:12,07:15:57,923.4,597.34,6,0,998.34,HOTEL,True,"('yqplCinveX', 337016428440896676338026)",nFI
3984,6033622158,04:57:34,19:46:46,765.49,499.58,8,3,802.64,HOTEL,True,"('HynPpf', 785442921899845513938052)",vooxxPfIEkSDnsV
3985,9792452401,06:40:03,18:46:45,43.67,750.7,6,2,292.95,ECOTOURISM,False,"('i', 458082977621610879818048)",mMpNOHIInSUwvxd
3986,5592735506,01:37:47,00:04:16,260.9,406.26,6,1,44.57,VILLA,True,"('jFpbCV', 185056867643206181007999)",fs
3987,0785355943,20:58:04,03:23:56,371.54,34.55,3,4,64.42,VILLA,False,"('cHsTfVqvNem', 412909770077191209291003)",vnyCneesZVb
3988,5103275690,01:35:04,04:28:05,421.19,331.32,1,3,186.39,VILLA,False,"('gITup', 939191862933341480908925)",zb
3989,2166740716,23:11:06,03:20:27,697.47,311.48,7,0,670.3,VILLA,False,"('Ttz', 167528657138059159060418)",bcjSi
3990,3443515330,18:59:18,22:37:46,253.25,848.59,9,3,826.95,APARTMENT,True,"('fwaUbSI', 852613438967972354146942)",HqZC
3991,1404666339,13:27:51,13:30:01,418.25,183.65,1,2,798.28,APARTMENT,True,"('dPL', 510928588448666702937576)",b
3992,4116786238,07:35:51,23:27:22,263.01,2.38,10,2,974.05,APARTMENT,False,"('G', 529251953227277622522544)",Bi
3993,2445316006,19:53:38,02:32:26,925.45,546.64,9,1,618.64,ECOTOURISM,True,"('yNNbIXXCCRpIXx', 543385237314045287166585)",NWIlnN
3994,3541648689,01:53:57,06:29:06,870.27,596.43,7,3,345.2,VILLA,False,"('jYOIUvDjabvcBog', 1084468842380555076469709)",GdGRjZYZtIc
3995,3154304966,01:00:02,18:14:08,90.63,397.08,9,2,76.72,APARTMENT,False,"('Ynd', 539521960353397814200285)",ndTAI
3996,5323188430,04:04:14,04:17:39,782.13,360.91,8,0,242.08,HOTEL,False,"('SpFAOTUmoPF', 478696196877871574539493)",siI
3997,4774865838,07:50:55,01:35:20,637.33,127.71,6,0,120.76,ECOTOURISM,False,"('XHKwhPJgXxqNGN', 472930465791345859138074)",MKO
3998,3636704389,07:00:31,00:32:01,474.41,713.76,5,4,41.39,HOTEL,False,"('eavJ', 309032829231143528537284)",AQCjEugPaOGIF
3999,1373333332,08:28:39,05:03:03,110.54,282.43,7,2,254.95,APARTMENT,True,"('cCNyUyiufnQ', 943135293627307695324620)",nKgqxksqBlKGQxQ
4000,2260895184,18:40:58,11:00:06,189.51,107.27,10,3,22.51,VILLA,False,"('TMOgNvMZ', 872645098534426118655105)",Hcrja
4001,2814082737,21:07:47,22:06:24,856.91,213.16,2,4,959.16,APARTMENT,True,"('mukhXyUlOoYMUVN', 45576886905901827527066)",WNgYWFDvViCS
4002,6784906332,08:35:31,03:48:09,293.79,121.33,10,3,189.79,VILLA,False,"('FJqbtgMdJunTzJR', 96108503656673639735926)",hBPAWJJiBX
4003,0915822899,07:21:13,18:51:25,441.91,602.61,3,2,395.87,APARTMENT,False,"('uIo', 966964623986167210866754)",OSnddtgXKAeTH
4004,3622599282,23:05:30,02:14:18,582.75,136.38,5,3,832.35,VILLA,False,"('O', 601384881021032914333075)",FgUDdmVtYrlCk
4005,0815941951,05:05:15,09:04:54,155.39,355.53,3,2,784.54,ECOTOURISM,False,"('Lam', 188376286437884243015187)",mtaWmBEUUSe
4006,0068311093,18:13:29,12:55:42,888.65,52.49,10,1,776.09,HOTEL,False,"('Xg', 700171294630628759273288)",DMF
4007,5671597418,14:40:48,21:14:13,761.42,983.07,2,0,556.49,ECOTOURISM,True,"('TB', 1129690214870982903904944)",BItyEDZQHdtZzw
4008,6380834923,17:32:59,23:09:06,536.68,905.39,3,1,513.31,VILLA,False,"('DJxsrNOqrnLMv', 977500986870154190605414)",vNy
4009,4284669993,10:45:45,18:52:38,229.12,779.26,5,1,153.71,VILLA,True,"('wQrYMIUEV', 1033355992387171719710358)",yWRxrGQanby
4010,6080521420,06:15:37,23:27:42,958.76,766.69,4,0,701.8,HOTEL,False,"('j', 219176226138195698355566)",ccDgZuPCr
4011,3592060766,21:31:59,18:28:30,668.5,979.07,7,4,835.85,ECOTOURISM,True,"('fzymqrzC', 1188639885544836784455173)",YKISS
4012,0119194384,02:58:00,05:32:57,784.76,274.4,8,2,58.43,VILLA,False,"('ZSdUI', 149478934515032641164928)",INbStOZuiy
4013,5389129491,10:04:26,11:05:46,198.64,546.52,1,3,269.02,APARTMENT,False,"('BQhYYqYqFRB', 634467182274169562291535)",hwwtF
4014,9808398166,03:34:38,11:57:09,238.61,257.97,7,1,669.46,ECOTOURISM,True,"('sBg', 1040627541363330898288362)",skalB
4015,7759071298,15:55:29,23:24:46,954.26,822.13,1,1,403.19,ECOTOURISM,False,"('huqYVlz', 874658677087319465646024)",qKxVlQL
4016,7063849778,06:29:28,07:49:10,190.82,786.03,4,3,822.49,VILLA,False,"('MnHB', 877203254998088038220579)",cuFSDYtDOZl
4017,9361746297,05:06:26,11:53:39,501.56,435.74,9,0,436.57,ECOTOURISM,True,"('X', 164223007337013414279781)",iYQihR
4018,5281501713,03:25:50,08:57:43,659.66,205.83,2,4,127.38,APARTMENT,False,"('jGyRkPtw', 1149278038221198229087954)",pKPeFon
4019,6784346612,23:12:27,19:18:27,716.35,797.67,8,0,735.08,HOTEL,True,"('mYOHXAAr', 555370580572038412565046)",nIobrfZtzUsdP
4020,4903003445,19:21:10,16:54:31,69.97,944.85,3,4,416.6,HOTEL,True,"('XuZPPH', 1062606482253225598057516)",INdaOPA
4021,2344933909,11:11:18,04:45:47,557.45,782.85,3,4,377.87,VILLA,True,"('NioMjdKr', 1167858698118434234177000)",Nb
4022,2407100173,05:12:27,16:46:48,420.87,391.07,9,1,978.69,ECOTOURISM,False,"('REj', 821649392006418535937807)",bPH
4023,5217644863,08:00:08,02:49:45,414.56,19.19,2,4,697.25,VILLA,True,"('CKgnSjQ', 228986258547394225128002)",VhIsq
4024,5499977120,13:45:35,14:08:09,81.05,379.44,7,4,891.15,ECOTOURISM,True,"('OYtDNXE', 438287204843045979301625)",qkuNSZlypm
4025,6108383171,00:14:15,09:15:53,805.37,129.11,2,3,324.99,APARTMENT,True,"('kdgxe', 934154610729673632333613)",zRZZOhMjsWWZXlB
4026,7366645168,06:20:44,16:42:30,48.65,145.0,5,4,374.35,VILLA,True,"('bgqrEBnQP', 1160778495447777534780798)",SQ
4027,5454566637,20:22:38,10:19:51,73.89,613.74,6,1,937.09,VILLA,False,"('qxOajRx', 89609242888078442208784)",QqK
4028,9064760862,16:28:49,18:53:01,692.6,819.72,1,1,579.09,ECOTOURISM,True,"('hojBjXATqNHlIm', 309259966203043019299858)",L
4029,2781222196,17:28:21,11:35:55,593.65,86.3,8,3,957.97,VILLA,False,"('Li', 454304127441233037768634)",NQ
4030,1112887955,04:19:18,11:08:18,524.24,543.51,4,1,374.57,HOTEL,True,"('GNgynR', 1042604397473414840349229)",nufqcylFI
4031,1515621571,07:37:00,15:18:12,712.19,69.26,6,4,519.97,ECOTOURISM,True,"('wHShXLx', 158458156630177643133240)",viccLkf
4032,3998568768,23:44:27,01:56:44,474.61,276.41,7,2,932.77,APARTMENT,False,"('kF', 506420886726750860137262)",KZkA
4033,3089148333,01:37:21,06:04:17,490.19,559.61,6,0,59.71,VILLA,True,"('KardIMscZ', 492518238918404035470711)",aHsoMOFRpgjiJeB
4034,8857787370,13:13:08,14:13:13,905.98,25.78,10,2,825.35,VILLA,False,"('GyhMCPahQUwGrY', 457000482432047945923217)",HeIBnnNPbOA
4035,0023497105,00:54:40,06:07:47,862.86,333.72,7,2,717.98,APARTMENT,False,"('kGTdajbqTTEr', 1004767910159175780514850)",kwTGkXAaMaKuYB
4036,8667113856,15:53:51,07:00:15,744.18,546.48,6,2,943.94,ECOTOURISM,True,"('lcIVPBQ', 856204428986753822546835)",PbxGcWEnGJlNeMx
4037,5980143906,03:14:20,05:13:52,428.08,308.25,2,3,993.43,ECOTOURISM,False,"('voAq', 160022380617421944171320)",NPyUZiQmu
4038,1871029873,08:41:01,07:25:33,463.09,994.97,2,1,214.26,ECOTOURISM,False,"('whZqiyGh', 1080132761318131380798628)",oSw
4039,4409148344,07:42:52,20:00:01,581.01,378.55,1,0,248.02,VILLA,False,"('TUwVXtTckYV', 342823108322950750918932)",GlveHenHqOjTs
4040,0935088196,11:13:36,18:52:03,881.79,286.56,1,2,13.63,ECOTOURISM,True,"('HshFoVgaYmun', 1084556139811033966549229)",OPmggAmEPsK
4041,8725244165,21:45:26,20:11:46,405.37,278.16,3,4,929.77,VILLA,True,"('xK', 576839450921072650303944)",kFuNwZlOjdspDu
4042,0638987898,05:12:33,12:18:37,701.98,464.34,7,2,697.26,APARTMENT,False,"('uqjoDWqvqxxsdqV', 818234696786373040819097)",bZlzZThfyXvYiLj
4043,3788999624,03:39:51,06:26:58,343.81,827.06,1,2,648.88,HOTEL,False,"('HALpxLKmHNczvAb', 1063825473999404216410345)",aUuqLZUVl
4044,1908606237,12:17:07,20:25:50,303.07,285.66,2,0,703.02,APARTMENT,False,"('mhK', 189733795180548435543894)",kluteto
4045,7408929013,20:36:25,14:22:02,511.87,112.96,4,1,232.42,HOTEL,False,"('zZGiTz', 922274360165067973568928)",MQtRxZt
4046,2677333528,05:40:10,18:30:07,124.44,892.94,5,2,103.4,ECOTOURISM,True,"('hubDzoVOT', 151588924912346590821122)",CwQyQpmQKkVZtKU
4047,9802836064,05:35:52,03:00:48,922.33,791.62,2,2,583.79,HOTEL,True,"('soDkZwjKoCp', 875407611495123308337099)",HkdbHiHzo
4048,6841839196,12:41:09,22:42:57,940.44,5.27,3,2,202.99,VILLA,True,"('GX', 467709379697254744418299)",dkbndpvYrL
4049,3360011420,05:42:16,11:13:35,752.52,380.83,5,4,115.18,APARTMENT,False,"('NtOJXwYD', 288010500471603003664573)",UZMQZqD
4050,3926216085,23:15:38,17:43:06,337.16,50.78,3,1,718.1,ECOTOURISM,True,"('wWcIfTre', 548671840092319758681407)",xoiBnntCYLjRtW
4051,5714515075,16:56:19,11:05:37,643.08,618.14,2,0,275.32,HOTEL,False,"('vRs', 362102275908932089292069)",NHhvUsxUgOWhoIu
4052,5231251751,13:49:03,04:28:08,968.41,619.92,6,0,347.15,HOTEL,True,"('ZMjLHtFoSVlXgc', 152613693322674192922191)",DWkMHzqoIbLN
4053,3980394013,15:38:53,02:42:18,966.38,46.77,3,0,376.29,APARTMENT,False,"('XnrdTa', 253760800065497519507092)",fxoTyImyRj
4054,0270920891,21:33:42,15:39:45,396.2,606.36,7,4,78.84,VILLA,True,"('o', 1190658372428884413694687)",rV
4055,6890989889,23:49:47,19:10:09,926.55,122.01,8,0,424.2,ECOTOURISM,True,"('HQsEu', 308026568181641602441045)",G
4056,3115240036,16:13:45,08:19:57,970.19,449.39,8,2,721.47,HOTEL,False,"('uOQkx', 997432645302696331832696)",KbtMvpYLZXMgsJN
4057,0954489702,18:28:51,02:56:42,606.77,32.97,1,0,457.45,VILLA,True,"('dFXGXM', 820403272935082267861081)",hSTGLzLnQebV
4058,9179869879,06:58:08,02:46:55,427.63,827.23,9,3,712.66,ECOTOURISM,False,"('eFFTzByJskZ', 1067660815589947043568298)",GGUtSSfzfTn
4059,1178648032,17:06:56,16:48:23,378.89,372.21,2,0,454.71,ECOTOURISM,True,"('cLJIeRVQJhutri', 413500206449008342463318)",wWzH
4060,0533490866,13:52:42,23:31:50,740.14,968.1,4,4,895.34,APARTMENT,False,"('QmcgGWWAaSwMv', 472544353137386469029793)",WFH
4061,3647715425,15:57:23,23:27:07,595.33,18.97,6,0,879.44,ECOTOURISM,False,"('zuiTA', 12158969875038429296314)",hEttRnnaa
4062,6319820249,08:56:24,03:05:48,207.62,463.32,10,3,315.43,APARTMENT,False,"('Jk', 859114472713920970410349)",GeLgazHqwBHhVR
4063,9912854365,06:20:01,03:09:47,302.5,850.69,5,3,766.19,HOTEL,True,"('MCcjfyiElpoYZ', 736805675999976791556872)",kVoNuZznlFX
4064,3136739318,17:43:59,04:58:24,627.29,853.68,10,2,560.01,ECOTOURISM,True,"('XElThIMRg', 617977473960259155487456)",bKUuxr
4065,3852733975,19:41:04,23:44:03,914.61,407.0,2,0,709.69,HOTEL,True,"('AHUQpbvfslz', 905453141398059074198263)",wQ
4066,8339970671,16:46:09,04:03:38,521.31,968.75,10,2,92.23,ECOTOURISM,True,"('ItqxxHnPTidFtD', 703075682080672112022776)",sLOOSYxsQad
4067,9543974650,12:23:44,16:51:18,87.97,729.86,1,4,546.73,HOTEL,True,"('pCmjbgzuu', 888996448781956323791397)",tQJfIBGvYSXMS
4068,0530549259,23:01:29,05:54:02,323.69,836.41,1,0,258.64,APARTMENT,True,"('ojIaIir', 136362821261441985514776)",MpYPKfMVpQigBIr
4069,7071600020,08:11:02,07:12:48,523.68,891.5,4,0,363.85,APARTMENT,False,"('pbcuM', 1134926344871121566286769)",OnvqkgwtAQG
4070,1658636091,20:40:55,21:18:14,28.7,948.96,8,0,115.98,HOTEL,False,"('JmOokVutcDkvkHD', 652315702143044988010373)",QbAedplB
4071,7446459799,16:55:14,21:12:55,784.68,382.62,10,2,932.31,HOTEL,True,"('sFtmiFGxcT', 316255906918503920442365)",PxMlCsixRLEk
4072,3702313386,01:04:44,08:39:01,784.85,387.14,10,2,189.29,ECOTOURISM,True,"('ornTXviwT', 185611543817584188593219)",HuvbUCsXvRA
