TYPE,penalty,COMMENT,residence_id
aZjrqgwIpHgPAV,849.83,lyfAjkhtb,1204
cHg,829.89,QVvjMexDJMTX,896
SIi,850.98,aCMa,384
FmhzD,246.53,zKMBfDdkMJI,3226
ChszXFRcBkmBCN,315.42,ksAa,177
HSxDQyknlY,703.9,T,621
fFybRPNBuvi,463.09,hCER,1631
fHHEBXXnL,554.44,jEQpPGe,4693
KrmhjdAFlnE,753.45,fWdVciZwKS,57
ETMXcWXfwJ,191.4,mfXm,2870
vaNLvT,40.58,oHnwnewaibbX,305
q,701.41,ExxB,1656
BDY,515.49,iN,1389
UrvaqRkbx,486.16,gMoSVxK,4455
BpvlsDmmvDOAz,773.33,NYhgbAw,98
Wv,886.83,ZAAXZaHC,4894
VcUtnFFXXeKv,642.92,l,4251
bqpIMksZbjJCy,748.26,etIxGOtO,3328
xiwbCgV,427.09,FbdCsvNeX,2073
sWdXxStcqnP,952.4,c,4178
GgqJshUkuJW,85.26,VOBtLnHsl,2154
VndzBOLQIj,808.27,xHYKDkJywBPLU,1480
EyhN,241.68,QbTZxTlbZ,624
WfwIzCA,513.54,mDTPt,3614
sALTpm,57.82,AjwMs,2359
iVXuioAfKoPp,618.35,COPIblPDqtfS,866
mq,230.85,FFgqKDQNgjrw,1957
IhoOmtQmChaymu,544.83,nWJR,4295
JWkCaxa,586.62,CsqaUyvQpQMxM,2731
N,782.13,iE,1885
DXOfdTlhmE,687.14,pV,4277
iWH,70.97,GJhrXgozDAt,2589
xeusklYfYXamx,695.27,FGXLxVZamYxro,1980
RI,609.81,uUPSKubqaQ,1137
OORxzst,274.03,zqcfaIpnHMkaMR,2287
GNkGjCvAnS,872.36,gjvId,1163
VqWKAOBR,661.67,HWne,1523
vOvnskGWhBQsgKo,974.79,PDaGljrmTjNY,1737
MErHXgVOvCPL,573.53,WckTTew,3695
cutuTis,58.1,IZr,2124
HkXg,613.05,MuREU,3827
qMPREDhT,941.45,LHIHHaVu,3489
vTC,811.85,lpfJhIMROvQw,1947
VOvrbCoQcTXIazc,341.8,HtF,910
dDN,96.76,WyGfneltu,3875
GFrnPJDTPwPfs,278.87,kBFwIbtXOkOP,104
edRaHgqoLFlif,76.68,QPuCKWcjpekVLKv,4314
Y,788.26,eg,3550
WdUpzeEMjn,768.63,JdWgGHqTu,4688
AYjsOgfjjrQreu,824.17,oVEGWneB,4559
EoA,406.76,dZkFYngcb,3856
loCGmqmUsCkVske,624.99,prFMSdcwVXPazc,367
hOosYZE,530.6,xDnrUdqsluZpG,1443
ffYJjACkmC,854.51,mill,1793
FLyfDlDFMbNonSY,519.16,aG,4741
NLJPsuUjILN,291.6,eoOVKLDw,3748
NhqqmKpKIr,24.15,kJveXPOwSPLkj,1779
viTSEh,121.3,j,4995
EqUvmDplcxa,478.4,SfPWaQiDRpCjO,151
VRDU,337.46,iMsXWffAAv,94
iwtyoLxJPRj,724.89,cNja,774
mNxLYWqT,558.51,PjtzVxXVKA,2994
VzOpNsMnsz,626.05,UEmVRnUKZhopVc,861
bvewRtMG,244.72,yhYjkSU,2383
KVwH,61.62,GzMe,2801
zYdQHyJ,311.0,vZi,780
mlhNHOo,988.56,fe,266
YgrCipzfANGo,867.58,vDbiKFnFTmbrLU,4869
lteAlqJOZ,907.1,WOvXvuuZnWitXu,587
wmipF,256.04,NevXHJTPOXaw,378
spRnO,910.5,wujBnUZqx,492
XhrJ,575.2,bPBAmfHD,2060
ZIinmQztIccuDh,925.54,eT,3746
jsKdQGkq,742.44,EanL,4138
dDHPyMEvJfS,808.55,kTeQ,2294
Qi,480.07,OHiBuYVwxK,4595
kD,629.22,q,1869
lQSuTospyaYew,865.41,YP,711
nqVrfZXOgdjkT,925.89,WalueCzN,449
plVQ,242.4,wIdnidyr,980
GRTAmnZQKDaidvC,709.64,aNkNFfs,4503
qlgSWlRL,860.97,cHWnwAsyZjJMrm,3791
zYcMBaPnl,144.9,pHjJl,1348
dIOGGxsCoM,867.82,lkZ,1114
gagoK,654.77,QgzoiKdMmnBPeu,3437
xVkXVz,908.54,wcAnwjKMZzs,1670
KCHXrFffPWHulF,912.02,WnmGYNPz,968
YcaAHh,917.87,rHdULuC,2905
kuWApirPGdSPOG,799.7,OXkzoYcO,674
KcPmwT,855.88,CJjylrp,4716
MnaRQsvMXypYNM,80.29,gYaLAcThODYT,2301
sRvQBAlrRzcFc,169.36,WFoP,4854
TCbAQnmSbxXY,251.54,EAdH,1014
jUMTGvSuF,48.86,otamYFRxNHx,561
gOrgPv,665.72,BdRE,1350
CHpwsRegZHAHJBs,333.92,acwoqgWjYJaV,3617
hXtyGEWZI,493.26,b,4078
BOFoHuIgaksVaH,422.69,wsz,2056
OXHl,537.59,ON,1821
ZHp,532.99,KtAutEvVJcHuQOv,2715
WtHiB,704.72,NNEjWzFEdjlD,2520
zL,382.74,PNLGwbbHDouQ,1942
UzzaSfLKbkieilw,118.95,mNEDopNEPK,3242
F,311.06,AJWkfxlazk,3008
LP,487.41,EF,914
GnjFMAVRXHVC,46.82,qjDESQJOEH,4717
tLKuoy,788.97,PgnQmPganeAXdtt,2862
iRjDJCYvvgPaoq,839.29,rOB,4818
xTMwhdVOuRfrf,934.56,oFhG,2745
c,410.34,f,3079
EtKTGa,492.63,rkbmcaF,2968
fHkgVxKJkOsdoyB,408.59,vt,220
F,380.82,ShPDPDoMuSLGR,4850
LwAwLkPjTo,734.8,mYwFQnV,1586
lz,718.72,Fdxs,1022
YbAeTKrV,193.05,UdHFCV,4636
sT,157.18,HlIZbZeLG,1268
RdGXgmmdtTu,386.47,uRrSDeF,228
dNAsnrl,646.15,BrnpoDYaWcjIuz,2802
fmzYLI,139.82,vwrIXzcjcaenH,4007
FdqIsSOGaOjCL,427.87,ZpVFoZGmhhOvTW,3621
IMAYu,177.47,f,3088
xqhrXWKvWnLi,322.41,PxUAhhSzm,698
lUHNbteYskFUZ,92.31,Ckswqi,1949
sBZcCXrSAfMjl,885.41,TqTxhHCnUmYqj,4068
sZkjCy,880.38,zuyPC,3925
y,839.91,SYioQzgEoh,1960
fcsgvhBJNqPjk,458.53,qWRqLEH,3679
uwOcUdkAJ,818.87,ohNHtDMDTjleS,3779
WlCCnCNAtYkEMxa,418.93,wpXgUUWpfJPjL,208
qVoFZaa,26.51,OcIfGWPUrETAVW,1408
AuWvUFrxYHI,310.54,ZYSVgQQjWR,3668
firFukbqN,832.76,CKuZb,3389
TZUaAtB,485.65,sNKIViA,2901
s,798.99,zaHIVlHpFl,1446
LEGRongP,398.12,QHGw,2503
lbp,196.45,fer,2796
eEBgWuZb,768.62,RuAQ,1767
SMZsfNGznNs,96.61,PbVoQJZCzNl,3672
Ipej,815.06,oimdRR,760
VkhDzXbqdUwW,75.76,GrazbmHhXmUR,1223
AjDutGckknQem,708.24,umcslgwWSJbhS,1270
TVLUWWPHSLq,510.59,vz,3392
Ie,890.65,DiEyOXprlxleC,4428
mHNSY,121.71,MVKrdpDgoJfHnFF,951
NDePmAfA,829.82,OFXMAQRLMw,4705
mAWzCAx,227.12,qjlZnERHdglI,4502
G,247.02,GeMkZanXLOFvjKP,11
fVrgWOYUVCCFr,837.04,CmFqLLoWOdOlxt,631
tGZCHeQCNoMzLvz,456.24,tTSVqELqCEYmvr,691
Cey,603.29,LF,3615
nWuWPLsUCafpZpr,241.3,tepWIUoco,48
FhtlyyVrfDzw,293.49,cBFVjP,693
OvlhD,60.47,elqDpwMgfdb,4876
QqUh,232.48,XpjhDrc,2022
TxgMYYI,274.02,LcypOPjijg,2801
qVTYGgWsmnqxRyb,761.4,e,2007
JgQfQ,552.69,CE,1988
Ln,723.02,PPZYgKZnvqk,865
eiR,852.37,L,3274
ORIHhzGE,27.68,jcgsFUJNqKtT,3869
QvYdaPmPQh,102.27,bdWrJsALFznaB,2629
uZ,315.19,ibGAQaNRb,2263
QQgU,268.41,HRcqBIoUoXaWeq,1783
MVUPkjFjufO,562.48,ShdafcttaxcffPb,2024
XqMqVX,461.14,U,4228
uInzPojIVfEUh,991.04,zl,2361
mgEjmhxrFgHQBrh,689.0,Gd,844
vlBVHsZIpoq,317.49,pUXBBHx,2674
ZTGpPhoU,652.12,VkVZyAWhb,4230
DxzpVqLpTWbDMYi,827.37,PmLJuJTXC,4450
tfBIhmYc,454.98,v,2725
GAMUJpIVHKUVrN,929.93,h,3261
wkb,817.58,jIKFyafhzslIPm,4055
rOXN,455.0,QbdVTq,1763
GxciCu,966.04,CruwH,906
gQX,266.18,qtaQO,1052
uwVZNtM,386.99,IgujqnLb,2041
NxlqHm,612.82,OdjLTTJCYHKVJYc,1711
dklhHSBTW,140.0,sGeIYokZ,1893
zDt,868.5,OA,8
ewe,938.9,pmtNUGtLQIysoUf,4714
X,617.74,cBKKnnotgADDUFy,1175
WVXDEof,183.35,lYgeBN,375
FOOaPWZ,720.55,MKbfAJRjsVY,4493
xOdpKi,347.5,ZEy,4654
SQzoqokPSoqIu,840.6,XriaUBFv,499
nFdmnebbjg,13.16,tDsKGNBTvYKeYo,2561
EfvZLz,298.13,h,4650
Mdn,485.27,I,4228
hazLVTWizJs,41.66,lM,3575
SmE,812.68,FVeBtLHsJQMvFwe,749
iQQ,852.78,oYqHLnL,4079
Wd,787.57,oa,3520
DLzwCAZCRiwB,355.8,DspzJbSvSwnQARa,4049
BOkkxXEw,640.71,zbqoLZGM,2237
RvdlJrbDwEgXV,986.58,IVL,3891
VrTVkgFF,468.64,tpH,3448
nrG,14.38,mWMhB,289
dKOdkRJMRS,89.32,jVZGGOBj,1620
ChArEU,47.44,Gm,2262
KSlsTWkD,463.95,HuDRtb,2710
CcxDYuhxfYMvl,443.4,CRgcNAhHwcGFpU,773
lEezhv,263.93,bjoNOOjPhgum,1504
ROaRWsoFslKo,620.17,gFJdoHINmnpQJ,1113
Liam,817.19,hrvqfDKfoqBtjOA,4326
YtbXFgF,61.62,bZvf,2684
Fl,963.82,sJcodjG,1510
SMdUJ,54.16,TZvTvqnBvxRI,3011
ZDn,540.08,BfXGvuzLxM,4366
KMWgC,148.4,MT,1222
NksACbS,884.06,s,567
rqgDnmF,424.66,MRm,1924
zxiK,39.39,UtOWpTzhxqMCTC,4509
hmTfBq,3.92,DB,3205
gYEGFwN,336.41,NJtTtUOw,2249
dkTPbcuBfqLH,318.65,Vf,184
nwDnVXQ,284.33,quEiQiDazNBFTtn,218
YDO,500.48,VKbJykpn,3083
ZaDbcBymJcfnk,383.27,KfXEoHxgYw,1326
hmsnPeRqMncfQkf,871.61,TmvjjdiZ,2552
KgseWUpBRa,299.46,uTLddgUWanEFEIO,234
g,596.75,ttNcXgMmp,2576
jIUHyIjlLEObljl,153.23,KKlVBp,4352
sdB,923.38,Gu,157
JLpUrqpsQVGDD,3.58,LjuMWjaOfYDIwC,1457
mhq,462.06,pUIXLHCD,3616
lD,513.79,kFNyzmbG,535
IgBRpMFGGhfni,826.47,aGwcwhZ,2902
gmmWomphDL,949.43,LMfILyDPdl,3164
a,118.65,qLTTQrQPNMe,247
YcDFRsEBjON,352.53,WFqYimvyrYtlUps,1025
XKNVmwxuLWXA,395.95,CxWByylwe,353
LUyxBEMTZKkwi,523.2,J,114
GgaOcpGsPPebI,623.05,ha,712
V,440.67,qHhhktYzKF,3030
B,49.81,m,2394
UEqBGejVnaKcC,239.61,vEyKfWPSR,3514
QeRlWp,729.82,iwDQCITixK,4655
isROyV,496.94,PBJhqdu,197
G,41.91,EaHVKnGdLESAXz,2770
XjOa,503.84,ACV,214
YxmRronOO,11.64,BiKfVT,980
oEugUjaa,397.45,eexwsVhNhvjqCYO,320
sZhzbPOvGMvGjrD,645.07,wtVvKYfESHL,2242
YKbufc,398.23,zKkTPKYCdjb,1413
GAAuwdW,309.4,p,622
uK,252.15,oAQbrS,2591
PIaVAJjlH,107.73,agixbvg,3403
npEcZJZAg,654.82,w,917
KbkvvXBb,849.44,ClRCTaYXhY,3066
EHeqyWDbXCPvdBM,5.14,iymfzFgrpgookl,1228
vupyXhbHKA,946.4,Brk,626
klRUhwDRHpaMj,155.11,JZ,581
eIooKcBGjpce,900.46,uduDI,3898
jFdoQtuS,836.48,YxxeY,3828
lhSJI,880.82,xGAjpoKlCrHSwwp,951
pOwOZqeCEZZj,420.79,tAeus,2654
rkLBzZeujhqdddW,49.47,APMehaLRyx,2864
YOagAQnsUpSY,954.78,OAMw,1956
lOZ,928.68,qX,1623
iwbyePekfCfJ,489.82,lmDZgaK,2754
bYxDTnxgbBN,595.57,UmMJUQPDNmDg,2057
rF,56.9,bHPZ,2127
bSlk,308.42,SZ,1974
wSo,141.77,owTzxdTqLXdU,3579
hCzVYhzelii,425.16,HG,4919
LFyTiVq,267.14,pffkj,695
pwRIQWa,822.25,ouXCwZPQHxbqj,477
aS,743.17,vfSFBfxw,4772
VVWULZThcctPOC,265.95,GPTxENpoaF,4419
EeuwgfyWlNTvO,776.62,rVGG,2060
dcngxk,705.1,PbkvdgiDIu,4272
XGimdWWRiMZbS,713.8,lsxWixAPoYiGT,2592
LHgiOnnHl,47.19,HW,1168
Um,267.64,BiyFIU,4557
AlbPuSdT,892.74,PPMELNnO,1076
tnRuSvHDOnf,178.76,DPwvTQuAhPWP,2475
xXGSP,775.18,ZxyiIOKhnRfJU,881
HDBV,508.2,YYhIdQTMq,1730
JWZGItTpey,168.78,s,516
rbqUVdq,312.8,dGcHmHuWzp,4330
FeFPdJwS,968.34,BBUIKo,3425
iDnlMaaqhCfDf,328.54,QraCgonfQoIDc,3193
mtKRCCuT,857.98,eZVgwiGcPYxByc,4113
QPu,507.02,zCwcB,3592
hk,523.69,LgHKbBdspPzV,2073
LSeJ,160.44,cqYqhGrNhacQNBu,4367
lJLMIdogxBoLLu,825.57,ZCWurCHkOyl,30
SHPppOeFvaUfdqc,982.16,QxVpdOuU,3261
opstRyIBumfxra,358.54,DtjkLSXgyWQJ,2048
LqtYyMTWekVSYEE,903.6,jGAturqBVxlXlG,1968
WrfcjjgNVLZHvL,824.51,F,3005
k,359.8,Wbypdg,1224
JIFVa,23.86,vCDjkyYGKPqA,3059
xqqpk,911.08,xr,2707
M,698.9,tHdaSGBzgl,2618
TVL,892.36,OvjIJzzc,1033
b,146.03,SQohAtJ,2742
ulGRzjBtsAwH,606.78,qBbyaz,1581
JjtWNADI,858.63,KbbAQ,3361
xmWEkytM,560.3,FGshb,1252
QNcVBbEoqgn,38.93,NrtfjPp,2321
NuBKHcSDUzzA,549.87,rqZSsU,3620
NtYacaPFpHTgCg,876.89,yuCosY,1984
StjNlQqWdK,984.57,QloQ,2311
yuraifHCI,709.99,Jkvsif,836
lp,622.59,eYynip,1845
KLKeEQdwVglkDN,105.19,EVFTPWhmURdq,905
f,765.95,wtpuurVrwtXtBV,1049
oaAGMyIgSq,940.54,WbLhaz,3335
AutcQMepdNKjh,198.48,PkFcBNwH,4799
SyEVrdQagxFg,951.0,qybhvlYsfSLxWzJ,286
aGkl,882.71,pTYL,157
kPwPM,813.78,L,3780
xlwDgdR,150.87,JIglrqLU,2482
QdIyaAHSFcUSLe,270.12,f,4719
b,217.91,LmzGdgO,2942
xT,587.84,VhhBbZNJ,2864
zRC,144.83,QSPlPRtCpBjl,4289
QzIdpcG,980.45,vBINNWwfSCfUQU,3666
WlrBWIxSE,848.81,ThPTLkrZjSA,444
X,487.71,JBaEPpepXNYYl,3207
nRURi,759.2,TpFcjdU,475
z,311.97,biySCPAR,2894
nECijIexZHJPSkN,217.26,I,4627
pNFq,414.78,c,1626
aiqjZTNvqxJZeVI,805.14,otBq,2349
dfeeXDAhkUedC,23.68,eDUqSmcT,972
GiuUGPz,711.92,Gnnt,101
LFqaYWIg,855.51,gwZiDqf,956
TMoVTN,755.16,Pe,2091
VMgeQZreohJTC,548.3,zCivDdumdHmV,723
ogSbAUdMvjANa,721.49,rSGw,1648
qv,438.12,Jktwg,2635
qa,176.26,AsyekOJcNqH,643
WcFbkE,330.36,CRjmTa,3152
vrzHpqOnLlYi,446.49,TIUJpdDKPSXrN,3647
qmCSMlGyyaWorX,86.48,PSlMeYx,2622
ybpGHj,650.27,oXFMXzPoTinrV,3370
ArU,658.15,jvonJoGO,3111
LRGBMSdFWYsZtfY,738.06,dHlZgttZwUP,3643
YKhTXOykbwKpvnc,66.5,OAErTH,3660
PjMSUjkcrSpft,819.24,gW,4144
xCLkrWTWUHo,381.78,bW,842
AkYCDkUoqvZqu,584.59,gOFNrOdXXCjRcYq,885
rWALghAK,107.56,IgzMGwQT,1904
iKytbTUKtBh,772.61,DFv,3959
YhnhrdOFPDKC,253.26,FawooTBUBEvNNp,2065
aJXMfxBYNIvbj,461.84,RtxJLrZQonCP,1853
gn,823.5,TRWhLAvr,4609
FRGcCt,730.17,utvKa,4516
CrDctBUrkRvU,373.02,AMQKShx,3856
xtWBnnf,331.0,CHSLbyajdqp,4207
kMVJoLhX,77.76,Ge,2337
PU,816.9,tnlsrEYtEj,1139
rzSWqddDRd,960.45,BoTXsZWp,4792
fwMpV,358.96,QWQXIkFbeMAblTh,2246
tS,807.9,HzWk,4574
SQByQPDZfX,358.39,ysgr,4674
JxBQpOZJEUbmj,644.34,kwfJex,793
P,578.16,mgbIe,2785
xdFaqmWBb,516.77,ChYCLx,2745
StMTPGlGiabYDu,957.8,sZOkPKSZfZfrn,2816
BspnhoMAxsIwEw,507.11,GCSjJ,452
xuHz,257.83,YUuGhBNAb,4165
ioYrF,332.48,nyFTnwXrBlKp,3346
TnabtBoAQZv,162.2,ZLTZ,1975
xquGGDLfG,992.74,ar,1798
mM,432.9,LHUkiXbxMeA,4342
bXIy,807.23,L,428
FcY,582.39,ynXZXSmyb,2576
CsWJoTXQju,836.89,pbAXfJvaYJVVO,4221
wuaffqGitt,623.63,WFyU,2548
rtbvLlr,763.41,VHvNVa,3516
RNo,204.29,VWTyW,976
lVAb,751.09,xiV,4365
wuSpNLmFaQM,924.41,IL,4752
pkElaKTRGn,725.68,Cn,1683
ZVZUGghDRBib,538.62,GsOg,1975
ATDfRJEV,197.68,UufJyrt,285
N,515.65,cS,4751
vrtXmim,417.54,RvjFUrUqfIS,2232
CSYrF,806.89,gsTsoN,1529
UhkqDaBH,854.74,vdGbivdJIt,2206
lPGNZfcDutVpp,57.52,cMxoTMAGNBExNf,622
jrLOWQnzYogBf,640.13,wSQfUFeykOqDVY,2645
A,913.07,YHiIJ,4725
M,778.43,NRkNZfqSinD,1310
fIlSg,977.82,XdlCxCsMQxZk,425
sfyAPKNGeD,606.42,Bq,2527
pD,906.36,T,1711
nHvD,65.56,KEIagqb,2141
DEJdcrpcwjEar,95.34,NXWbYDm,3949
rRFDrEDxObL,754.96,J,1138
vTyToEjGmthAelx,246.69,wEAsUbU,1380
wP,284.87,HKGNDpr,2177
cpCDRqh,729.85,unQ,4519
tjsS,452.57,AZ,476
J,449.85,IYDqqzcojnYwE,1920
KEqjZpGP,115.0,DavPrVYOIvor,140
EwtYYYtKqD,348.21,msseZsdmy,2771
qxD,570.85,PcWmkLLHeuzqD,2301
NozPshyWNdfOa,254.87,SQslKxXY,3723
jxzKCyvDqmf,464.61,EaYXpfaHRIOWIx,491
dOTraN,64.21,a,123
ttJT,736.12,OITFDADWS,690
d,632.31,MfOZn,411
lhJwiFAdy,234.71,fDpUvo,2750
UlWTRsBAlp,435.25,oH,1347
sMNuP,744.32,eEIDDU,2151
yPpQPnXTAbEW,588.31,Ay,81
BUrkBhqePWxv,53.56,xhoVUTIuip,4763
yVG,247.69,GVNjB,1136
kWhYHvcTN,957.09,ZGgBTJ,2661
slcPPcnLwp,327.18,egv,1247
jlCqtRkGTbAfTZ,936.28,jivHFfbnvGG,3388
QDkK,964.79,VCjWY,304
NjI,274.25,hqtXXExTphDp,2761
UTeBcFKkZcT,803.08,uwKYbISDEoeCRoU,2460
PXzI,194.21,pYTisYcbOtc,3177
VcESJy,657.49,bDvsDnXqLCzIU,1716
rV,814.56,QYNppGwBLh,2838
gtSNWFGFypN,940.31,smbiVcsWKw,209
OS,64.27,nwYh,1048
qYv,798.86,KYsjOtR,2971
ELFyHiGUsg,748.67,l,573
BR,360.14,YVguP,1723
dcGgdzdMS,7.48,YjqNnw,2037
ZlEkEYbkckp,323.01,tynOQfS,3132
FJhKpluRBbGA,192.58,LWbuehcsFBve,4792
XMSzOxzlkAeB,495.13,L,580
mQQEzxzJgRONhT,157.91,xJqkcnwYJQj,550
heIJvKXNIgC,507.97,cHHGWZFj,407
xlsRYzSZOhVKF,271.95,rK,3648
GmjQuz,138.21,PIykGanileOsF,3002
sCIkZWDuR,160.25,payA,2643
uVvmOcUobpN,370.77,roE,1855
bY,794.32,v,253
vgYozkMWb,710.73,MLl,786
wrYmatyDgYA,914.02,VzSPqi,1536
KKjrNTseaGl,970.26,rIDOVXperZAkpr,629
G,411.53,fKzpKUW,3676
lEwktuvB,874.81,fetrAAL,1836
LfavQkFdA,217.87,CcntvZPIUSkGCuq,4219
cjShVXMSGMwj,152.1,illuQFPteLryD,1010
HxLVAIkFnlWdT,174.51,twhuotjUYVHY,3359
kUBAx,25.64,Sgy,1139
VGzbdUslZaVa,911.93,CUCQnOkr,2376
iqgz,789.52,REovic,960
wdUbQRaTdz,10.24,YMBMZ,3115
Gqd,21.18,VKiFII,4565
BwG,298.19,Fr,45
cmUpOKLrxlTQHwn,268.36,UPBSYKImXI,4076
AoigBsfduRb,572.11,cz,1806
hSYKstqBsnd,902.81,nuv,2487
v,100.15,GeSNe,415
LPNdvm,626.63,fmGTrdPjpXZLxKr,4233
QFYzEVqk,715.68,EF,1320
IWv,244.26,QRC,1322
conxCOLAoTQWfI,698.12,VlniqRmloDXcdjy,1396
KWn,528.03,jmeFgIkBfn,3980
Pc,562.61,GdUQO,2467
CxETpMWBY,765.97,IxvsnmKhkKJFnH,248
DwZdwrbyplBE,762.68,oXWADs,4021
mmliOPvsKHZq,599.16,u,2388
MqvcLJKGAJBcmlQ,504.16,EWIlR,2929
HTdTHcqBByH,171.54,LuwmtSwJVA,3953
oMUDIdoCPCSTrB,916.82,lNv,1721
mzxImnejhWapy,326.1,Yil,964
YfjMGGPLOUsQFOb,213.95,MdsHOZEmJAzIA,3679
Byl,125.5,eTuVkNUqNrRnO,2611
YiuIEvs,510.86,vw,2983
YxYhOHiOMdy,781.15,CE,2137
nRWyitEbfH,617.8,KswVgIV,775
MyLPyWD,4.88,oZG,1612
DwUHgsSH,308.34,yoXx,4139
hxIRLRYRbdSxO,714.35,KQuFhZdVdx,482
bQ,32.63,nZOvYddKH,2746
IhIYaweiY,929.68,cBaCfImn,4758
QELeonMolB,900.11,IzOVuiDQnIBqsd,4975
FkyHtQhPknYPQM,840.99,rDxzkyBNlbyymJ,3113
uyI,892.68,qeDZMvmdwNON,4926
BN,302.23,QcCMspIpj,2238
bVzpqLOTiCftLVN,943.22,CZ,4644
clpTEt,583.83,YC,976
GMyExH,486.1,lykSiRF,4673
eEw,192.13,fmyNTESfv,2366
WJLh,240.22,opPUwz,3068
GMkMsEqcOSpBTQD,819.38,uTGhBVcZrkduSlb,605
XLTU,662.15,nHWRqVGDYhN,3673
ctGgIFURhvp,210.82,qxuJAaVC,3185
AgiG,405.85,zNGLeVvpuBvi,2506
p,459.56,xGvNEicC,143
jUHTjjN,620.68,Wwc,4380
GHhACuxE,701.26,rGMvjFuNmhrxY,4510
WNVWnqII,501.26,njTYDCo,2996
fkO,557.15,mqgMv,4126
mx,505.95,YwAefFpiY,2094
TxHV,814.68,r,217
DEft,450.01,MCpf,356
oH,517.75,qFnHSTheMVnhIgX,4936
PInRoZi,211.11,Bki,4289
CBwaW,36.88,Rb,179
Qxsod,33.51,AZ,4169
Mra,817.5,XdqA,4593
bOqKTKq,173.61,Om,3429
tuduiG,704.69,oaXiTo,3628
epnhCz,547.84,mA,2290
hOnVK,258.8,BB,1519
kjkmGrJKeVsCssQ,865.32,R,4653
O,633.41,TPPpvV,4923
dJqdTWhWpShNeJ,906.59,atHjy,3845
QEImEeXuh,449.56,mUnsFsUkP,4897
lzLstb,589.8,WZXIeECqt,688
HeXj,887.24,UncAmsfsOgWQ,1937
jQVcLx,710.0,eRcKHQUpRl,3001
mfxACyljKBqmfNG,679.21,A,2988
Tq,342.87,vPn,4146
qkhDqtiRjA,712.8,PuAKjikEZRyezR,4862
ochGUC,946.84,cBLkUPiQgI,4918
GZWVBGsV,705.75,mqeFJlYbArzLlMg,165
NhcRWjvBjePSBHm,562.57,eIsmEfWPva,1906
QlkyxqpLlBiwnyu,900.22,C,3182
t,280.78,IKFht,2479
JdjMNfapSwQsp,191.3,Gs,4810
tbwewaGDRFLSJl,203.79,txaPWOvXH,362
NFVpvNGpaBkeNj,918.45,aakiOOnsAHBuDtf,1078
AuqcqmdRjKfE,750.95,EUxv,3122
EjsmKTRJRthIgIO,192.59,YSGKt,4282
aSkUEcXjzHxjU,908.23,d,2039
HlJZSdzaVTR,582.29,YmzpJo,3050
TEr,876.62,vCfEVHzRn,1324
rBoNRQUrtuN,55.8,aPKxLveUkuAKhFP,98
djJhKguUHwt,203.08,X,3736
xlMszMOsMQwD,99.88,XIeBsXDIB,3300
sEonQ,371.47,BzUaJMYRpgP,1281
qcktna,804.15,w,4204
iCQhKr,569.29,owL,3324
QvPPw,398.28,wwAlxgL,13
IbJDMj,248.26,HAf,3019
wjrEGluHfsyMCFW,910.37,ZYQbMuKBhxfzAYQ,3088
vsrlOnFsKmqB,733.85,JbzNz,1122
OzMgxGe,604.82,khqlDsJbK,2530
jUwZsjwlWxA,207.66,NAIMkkst,939
YfFTib,820.27,xojUqDWFfiUEKC,1927
cEoTEx,941.98,pxiyowVF,1542
RCCpYvJ,140.36,uvCrmSZapjbEdCR,1735
rxbURAmRONTGs,303.74,LJDbNnVm,2700
Dc,63.94,xuvMjZyQGsl,3565
pm,845.92,raGFBYEylmIF,903
KzcQhvQfqDZvZXE,876.91,jVjXTnFEGkNIpe,1924
XheFqP,411.72,mqHahrqm,4089
ONHOCCtTZdIUte,445.44,KObJsGkvjz,1660
RxLdDgiZuDsGaW,161.83,nHqGYRgJOWQELks,3315
SrY,59.74,vakz,3590
VnE,398.18,D,3562
tBRVcVCAtk,656.97,BAyXwyMPm,3922
JfqR,940.8,keuKkuziBWdNd,2300
ZSpK,724.39,rSul,2974
uAQfXJVYwWpp,218.93,pgeP,2732
evROc,730.68,TJSH,3795
BbowaPuHi,419.5,amL,2476
UYVPU,545.43,uLf,4391
WReWmfxZHkRIn,793.88,gDGM,4762
YUbKP,139.95,jIbVlYThj,3029
VZMVIiZ,998.51,kYSkhuNsJqOyE,1835
vIlfdNwSKwFy,170.98,DDclJPNtyjTmFjx,3276
ej,228.17,uXFheWiOsQMc,4520
vKfrbsFCaUhn,311.08,OBBKtIXx,173
RkiitZf,772.15,puvSABoiuEk,722
AnDKvDnRDQGc,520.43,BHKN,623
xEU,513.33,WJLAw,1902
YV,822.96,qPb,1918
sfZKDrkgUcWBI,171.99,pmyWJGJWOKk,1221
sByH,77.18,vlarM,592
IrXunTPc,871.84,J,4737
Mg,161.31,SKrFmDDCynhYUTj,1576
xZOOSqZ,589.64,bFoFendlsXGT,158
WkyQWXUozVBoSk,973.72,qZSivkklSTYoLk,2772
QGDHPFrX,564.46,GZzUX,1606
YuaKrsiTqXRH,671.49,QfNMmPnUsnYZsQ,2018
fhORgO,353.66,dS,2912
m,826.13,bmUpGQTlxFzwEE,1855
fDRlzyKeHTLLzIs,944.23,NxJIuAdnx,4746
gBcE,838.23,GXMlPvhzXzcf,4628
en,344.21,o,2406
RHlGvbHKzd,509.45,zCiPE,282
pnJ,959.58,Vy,326
lveCjgQWPw,753.08,B,527
teojBwmTnN,724.98,oIIJaBoifbIDH,781
VghzBcFcJY,636.94,gUUDQbULpxXZqLT,225
